Epoch,Samples,Mean CER,Mean CER (Norm),Mean WER,Mean WER (Norm),Mean BLEU,Mean BLEU (Norm)
70,95,24.57895,0.89156,4.65263,0.96718,0.00518,0.00518

71,95,23.83158,0.89099,4.51579,0.96622,0.00415,0.00415

72,95,23.83158,0.89099,4.51579,0.96622,0.00415,0.00415

73,95,24.16842,0.89165,4.54737,0.96644,0.00622,0.00622

74,95,23.82105,0.89059,4.52632,0.96629,0.00311,0.00311

75,95,23.83158,0.89099,4.51579,0.96622,0.00415,0.00415

76,95,24.57895,0.89156,4.65263,0.96718,0.00518,0.00518

77,95,23.83158,0.89099,4.51579,0.96622,0.00415,0.00415

78,95,24.16842,0.89165,4.54737,0.96644,0.00622,0.00622

79,95,23.54737,0.88036,4.51579,0.96622,0.00627,0.00627

80,95,23.83158,0.89099,4.51579,0.96622,0.00415,0.00415

81,95,24.16842,0.89165,4.54737,0.96644,0.00622,0.00622

82,95,23.82105,0.89059,4.52632,0.96629,0.00311,0.00311

83,95,23.83158,0.89099,4.51579,0.96622,0.00415,0.00415

84,95,23.92632,0.88203,4.56842,0.96444,0.00207,0.00207

85,95,23.83158,0.89099,4.51579,0.96622,0.00415,0.00415

86,95,23.80000,0.89086,4.51579,0.96840,0.00518,0.00518

87,95,24.57895,0.89156,4.65263,0.96718,0.00518,0.00518

88,95,24.17895,0.89135,4.57895,0.96667,0.00518,0.00518

89,95,24.14737,0.89087,4.54737,0.96644,0.00622,0.00622

90,95,24.16842,0.89165,4.54737,0.96644,0.00622,0.00622

91,95,24.57895,0.89156,4.65263,0.96718,0.00518,0.00518

92,95,24.55789,0.89080,4.65263,0.96718,0.00518,0.00518

93,95,22.98947,0.85950,4.55789,0.97523,0.00615,0.00615

94,95,24.02105,0.87132,4.66316,0.96937,0.00734,0.00734

95,95,24.08421,0.88854,4.54737,0.96644,0.00728,0.00728

96,95,23.55789,0.88180,4.52632,0.97065,0.00690,0.00690

97,95,23.76842,0.88863,4.51579,0.96622,0.00415,0.00415

98,95,24.16842,0.89165,4.54737,0.96644,0.00622,0.00622

99,95,24.20000,0.89109,4.58947,0.96674,0.00415,0.00415

100,95,23.08421,0.85099,4.62105,0.97556,0.00875,0.00875

101,95,23.00000,0.84854,4.60000,0.97763,0.00834,0.00834

102,95,23.56842,0.88115,4.52632,0.96629,0.00311,0.00311

103,95,24.96842,0.89206,4.69474,0.96746,0.00622,0.00622

104,95,24.17895,0.89135,4.57895,0.96667,0.00518,0.00518

105,95,24.17895,0.89135,4.57895,0.96667,0.00518,0.00518

106,95,24.16842,0.89165,4.54737,0.96644,0.00622,0.00622

107,95,23.83158,0.89099,4.51579,0.96622,0.00415,0.00415

108,95,23.78947,0.89152,4.49474,0.96606,0.00622,0.00622

109,95,24.16842,0.89096,4.57895,0.96667,0.00415,0.00415

110,95,24.16842,0.89165,4.54737,0.96644,0.00622,0.00622

111,95,23.83158,0.89099,4.51579,0.96622,0.00415,0.00415

112,95,24.09474,0.88721,4.58947,0.96674,0.00503,0.00503

113,95,24.09474,0.88893,4.54737,0.96644,0.00604,0.00604

114,95,23.83158,0.89099,4.51579,0.96622,0.00415,0.00415

115,95,24.17895,0.89135,4.57895,0.96667,0.00518,0.00518

116,95,23.83158,0.89099,4.51579,0.96622,0.00415,0.00415

117,95,23.83158,0.89099,4.51579,0.96622,0.00415,0.00415

118,95,24.57895,0.89156,4.65263,0.96718,0.00518,0.00518

119,95,23.83158,0.89099,4.51579,0.96622,0.00415,0.00415

120,95,23.75789,0.88928,4.50526,0.96614,0.00518,0.00518

121,95,24.42105,0.88583,4.64211,0.96499,0.00415,0.00415

122,95,24.09474,0.88893,4.56842,0.97092,0.00311,0.00311

123,95,23.69474,0.88587,4.54737,0.97297,0.00000,0.00000

124,95,23.78947,0.88941,4.58947,0.97978,0.00000,0.00000

125,95,23.75789,0.87650,4.56842,0.97092,0.00000,0.00000

126,95,23.76842,0.87621,4.61053,0.97333,0.00000,0.00000

127,95,23.08421,0.86407,4.46316,0.95711,0.00000,0.00000

128,95,23.87368,0.86664,4.60000,0.96256,0.00000,0.00000

129,95,23.97895,0.86980,4.63158,0.96280,0.00000,0.00000

130,95,23.50526,0.86550,4.51579,0.95122,0.00000,0.00000

131,95,23.42105,0.86408,4.53684,0.96421,0.00000,0.00000

132,95,24.05263,0.87247,4.62105,0.96061,0.00000,0.00000

133,95,23.62105,0.87146,4.60000,0.97763,0.00000,0.00000

134,95,24.18947,0.87743,4.67368,0.97155,0.00000,0.00000

135,95,23.43158,0.86447,4.53684,0.96421,0.00000,0.00000

136,95,22.98947,0.86154,4.45263,0.95485,0.00000,0.00000

137,95,23.80000,0.86331,4.60000,0.95624,0.00109,0.00109

138,95,23.56842,0.85491,4.62105,0.96061,0.00314,0.00314

139,95,23.55789,0.86913,4.53684,0.96421,0.00000,0.00000

140,95,23.10526,0.85243,4.54737,0.96644,0.00544,0.00544

141,95,23.89474,0.86674,4.60000,0.95624,0.00000,0.00000

142,95,22.97895,0.86013,4.45263,0.95485,0.00000,0.00000

143,95,22.70526,0.84888,4.48421,0.95946,0.00653,0.00653

144,95,23.40000,0.86263,4.53684,0.95778,0.00000,0.00000

145,95,23.03158,0.86108,4.44211,0.95045,0.00000,0.00000

146,95,23.89474,0.86674,4.60000,0.95624,0.00000,0.00000

147,95,23.41053,0.86369,4.52632,0.96197,0.00000,0.00000

148,95,23.89474,0.86674,4.60000,0.95624,0.00000,0.00000

149,95,23.89474,0.86674,4.60000,0.95624,0.00000,0.00000

150,95,23.04211,0.86147,4.44211,0.95045,0.00000,0.00000

151,95,23.89474,0.86674,4.60000,0.95624,0.00000,0.00000

152,95,23.04211,0.86147,4.44211,0.95045,0.00000,0.00000

153,95,23.41053,0.86369,4.52632,0.96197,0.00000,0.00000

154,95,23.04211,0.86147,4.44211,0.95045,0.00000,0.00000

155,95,23.04211,0.86147,4.44211,0.95045,0.00000,0.00000

156,95,23.41053,0.86369,4.52632,0.96197,0.00000,0.00000

157,95,23.89474,0.86674,4.62105,0.96061,0.00000,0.00000

158,95,22.64211,0.84652,4.53684,0.97072,0.00991,0.00991

159,95,22.29474,0.83353,4.53684,0.97072,0.01641,0.01641

160,95,23.01053,0.84827,4.63158,0.97778,0.00985,0.00985

161,95,23.56842,0.85491,4.71579,0.98031,0.00761,0.00761

162,95,22.98947,0.85950,4.53684,0.97072,0.00447,0.00447

163,95,23.44211,0.87643,4.53684,0.97072,0.00000,0.00000

164,95,23.42105,0.87564,4.52632,0.96629,0.00000,0.00000

165,95,23.78947,0.87767,4.62105,0.98210,0.00000,0.00000

166,95,23.83158,0.87752,4.62105,0.97339,0.00000,0.00000

167,95,23.82105,0.89059,4.52632,0.96629,0.00311,0.00311

168,95,23.23158,0.85709,4.60000,0.97763,0.00748,0.00748

169,95,24.03158,0.87171,4.69474,0.97593,0.00491,0.00491

170,95,24.52632,0.88965,4.69474,0.97593,0.00000,0.00000

171,95,23.74737,0.88889,4.56842,0.97968,0.00000,0.00000

172,95,23.74737,0.88889,4.56842,0.97968,0.00000,0.00000

173,95,24.52632,0.88965,4.69474,0.97593,0.00000,0.00000

174,95,24.08421,0.88854,4.60000,0.97763,0.00000,0.00000

175,95,23.78947,0.87767,4.60000,0.97763,0.00384,0.00384

176,95,24.08421,0.88682,4.64211,0.97783,0.00086,0.00086

177,95,23.31579,0.87170,4.58947,0.97978,0.00000,0.00000

178,95,22.87368,0.85518,4.58947,0.97978,0.00577,0.00577

179,95,22.90526,0.85636,4.57895,0.97973,0.00577,0.00577

180,95,22.63158,0.84612,4.57895,0.97973,0.00875,0.00875

181,95,22.75789,0.85085,4.57895,0.97973,0.00875,0.00875

182,95,22.77895,0.85163,4.57895,0.97973,0.00789,0.00789

183,95,23.97895,0.85671,4.72632,0.97397,0.01153,0.01153

184,95,22.63158,0.84612,4.57895,0.97973,0.00875,0.00875

185,95,23.36842,0.84765,4.69474,0.97593,0.01067,0.01067

186,95,22.63158,0.84612,4.57895,0.97973,0.00875,0.00875

187,95,22.95789,0.84699,4.60000,0.97763,0.00941,0.00941

188,95,23.36842,0.84765,4.69474,0.97593,0.01067,0.01067

189,95,23.36842,0.84765,4.69474,0.97593,0.01067,0.01067

190,95,22.63158,0.84612,4.57895,0.97973,0.00875,0.00875

191,95,23.00000,0.85990,4.57895,0.97973,0.00663,0.00663

192,95,23.55789,0.88076,4.57895,0.97973,0.00192,0.00192

193,95,23.55789,0.88076,4.57895,0.97973,0.00192,0.00192

194,95,23.38947,0.86291,4.60000,0.97763,0.00577,0.00577

195,95,23.41053,0.86369,4.60000,0.97763,0.00577,0.00577

196,95,24.04211,0.88630,4.63158,0.97778,0.00086,0.00086

197,95,24.33684,0.88278,4.69474,0.97593,0.00384,0.00384

198,95,23.78947,0.88941,4.57895,0.97973,0.00000,0.00000

199,95,23.15789,0.86580,4.58947,0.97978,0.00577,0.00577

200,95,23.06316,0.86226,4.58947,0.97978,0.00577,0.00577

201,95,24.16842,0.87667,4.69474,0.97593,0.00470,0.00470

202,95,23.36842,0.86147,4.63158,0.97778,0.00769,0.00769

203,95,22.63158,0.84612,4.57895,0.97973,0.00875,0.00875

204,95,22.95789,0.84699,4.60000,0.97763,0.00941,0.00941

205,95,23.42105,0.87771,4.55789,0.97964,0.00000,0.00000

206,95,24.02105,0.88621,4.60000,0.97763,0.00086,0.00086

207,95,23.80000,0.88981,4.57895,0.97973,0.00000,0.00000

208,95,23.76842,0.88968,4.56842,0.97968,0.00000,0.00000

209,95,24.08421,0.88854,4.54737,0.96644,0.00814,0.00814

210,95,24.04211,0.88630,4.63158,0.97778,0.00097,0.00097

211,95,23.96842,0.88256,4.60000,0.96896,0.00484,0.00484

212,95,23.38947,0.84842,4.69474,0.97593,0.01313,0.01313

213,95,23.72632,0.87466,4.63158,0.97778,0.00440,0.00440

214,95,23.97895,0.88295,4.64211,0.97783,0.00173,0.00173

215,95,23.57895,0.88363,4.52632,0.97065,0.00207,0.00207

216,95,22.90526,0.85838,4.56842,0.97968,0.00725,0.00725

217,95,23.56842,0.88115,4.53684,0.97072,0.00428,0.00428

218,95,23.83158,0.89099,4.51579,0.96622,0.00415,0.00415

219,95,23.80000,0.88981,4.51579,0.96622,0.00512,0.00512

220,95,24.47368,0.88774,4.65263,0.96718,0.00713,0.00713

221,95,23.85263,0.89177,4.52632,0.96847,0.00311,0.00311

222,95,24.22105,0.87858,4.67368,0.97155,0.00657,0.00657

223,95,23.63158,0.87016,4.64211,0.97783,0.00980,0.00980

224,95,22.85263,0.85439,4.57895,0.97973,0.00952,0.00952

225,95,23.98947,0.87018,4.69474,0.97593,0.00534,0.00534

226,95,22.74737,0.85045,4.57895,0.97973,0.01140,0.01140

227,95,22.43158,0.83865,4.57895,0.97973,0.01432,0.01432

228,95,23.30526,0.84536,4.69474,0.97593,0.01407,0.01407

229,95,22.43158,0.83865,4.57895,0.97973,0.01432,0.01432

230,95,22.78947,0.84078,4.60000,0.97763,0.01165,0.01165

231,95,22.78947,0.84078,4.60000,0.97763,0.01165,0.01165

232,95,22.43158,0.83865,4.57895,0.97973,0.01432,0.01432

233,95,22.78947,0.84078,4.60000,0.97763,0.01165,0.01165

234,95,22.41053,0.83786,4.58947,0.97978,0.01602,0.01602

235,95,22.41053,0.83786,4.58947,0.97978,0.01602,0.01602

236,95,22.81053,0.84155,4.60000,0.97763,0.01165,0.01165

237,95,22.41053,0.83984,4.56842,0.97968,0.01263,0.01263

238,95,22.41053,0.83885,4.57895,0.98194,0.01263,0.01263

239,95,22.48421,0.84260,4.58947,0.98643,0.01437,0.01437

240,95,22.41053,0.83786,4.58947,0.97978,0.01602,0.01602

241,95,22.41053,0.83786,4.58947,0.97978,0.01602,0.01602

242,95,23.16842,0.85476,4.57895,0.97315,0.01080,0.01080

243,95,23.23158,0.84269,4.69474,0.97593,0.01407,0.01407

244,95,22.42105,0.84024,4.55789,0.97964,0.01093,0.01093

245,95,22.41053,0.83786,4.58947,0.97978,0.01602,0.01602

246,95,23.25263,0.84345,4.69474,0.97593,0.01407,0.01407

247,95,22.41053,0.83885,4.56842,0.97968,0.01263,0.01263

248,95,22.81053,0.84090,4.63158,0.97778,0.01335,0.01335

249,95,22.43158,0.83865,4.57895,0.97973,0.01432,0.01432

250,95,22.41053,0.83786,4.58947,0.97978,0.01602,0.01602

251,95,22.43158,0.83865,4.57895,0.97973,0.01432,0.01432

252,95,23.24211,0.84371,4.66316,0.97577,0.01237,0.01237

253,95,22.47368,0.84022,4.58947,0.97978,0.01602,0.01602

254,95,23.03158,0.84971,4.60000,0.97763,0.01119,0.01119

255,95,23.31579,0.84574,4.69474,0.97593,0.01256,0.01256

256,95,22.97895,0.84777,4.60000,0.97763,0.01401,0.01401

257,95,22.70526,0.84888,4.57895,0.97973,0.01207,0.01207

258,95,23.24211,0.86998,4.56842,0.97968,0.00616,0.00616

259,95,23.29474,0.87195,4.56842,0.97968,0.00518,0.00518

260,95,23.28421,0.87052,4.57895,0.97973,0.00415,0.00415

261,95,23.29474,0.87092,4.57895,0.97973,0.00415,0.00415

262,95,23.29474,0.87195,4.56842,0.97968,0.00518,0.00518

263,95,23.63158,0.87184,4.60000,0.97763,0.00719,0.00719

264,95,23.98947,0.87018,4.69474,0.97593,0.00713,0.00713

265,95,23.14737,0.86541,4.57895,0.97973,0.00707,0.00707

266,95,23.27368,0.87116,4.56842,0.97968,0.00518,0.00518

267,95,22.69474,0.84949,4.56842,0.97968,0.01307,0.01307

268,95,22.97895,0.85911,4.57895,0.97973,0.01024,0.01024

269,95,23.04211,0.86147,4.57895,0.97973,0.01024,0.01024

270,95,23.29474,0.85942,4.60000,0.97763,0.01028,0.01028

271,95,23.28421,0.87052,4.57895,0.97973,0.00415,0.00415

272,95,23.25263,0.86934,4.57895,0.97973,0.00512,0.00512

273,95,23.98947,0.87018,4.69474,0.97593,0.00713,0.00713

274,95,23.25263,0.86934,4.58947,0.97978,0.00311,0.00311

275,95,23.29474,0.87092,4.57895,0.97973,0.00415,0.00415

276,95,23.29474,0.87195,4.56842,0.97968,0.00518,0.00518

277,95,23.61053,0.87039,4.63158,0.97778,0.00616,0.00616

278,95,24.36842,0.87063,4.72632,0.97397,0.00914,0.00914

279,95,23.29474,0.87092,4.57895,0.97973,0.00415,0.00415

280,95,23.98947,0.87018,4.69474,0.97593,0.00713,0.00713

281,95,23.62105,0.86977,4.64211,0.97783,0.00512,0.00512

282,95,23.29474,0.87092,4.57895,0.97973,0.00415,0.00415

283,95,23.63158,0.87184,4.60000,0.97763,0.00719,0.00719

284,95,22.96842,0.84672,4.63158,0.97778,0.00961,0.00961

285,95,22.95789,0.84699,4.60000,0.97763,0.00941,0.00941

286,95,22.96842,0.84672,4.63158,0.97778,0.00961,0.00961

287,95,23.00000,0.84690,4.64211,0.97783,0.00982,0.00982

288,95,23.00000,0.84690,4.64211,0.97783,0.00982,0.00982

289,95,22.96842,0.84672,4.63158,0.97778,0.00961,0.00961

290,95,22.96842,0.84672,4.63158,0.97778,0.00961,0.00961

291,95,22.96842,0.84672,4.63158,0.97778,0.00961,0.00961

292,95,22.96842,0.84672,4.63158,0.97778,0.00961,0.00961

293,95,23.35789,0.84792,4.66316,0.97577,0.01047,0.01047

294,95,22.97895,0.84711,4.63158,0.97778,0.00922,0.00922

295,95,22.97895,0.84777,4.60000,0.97763,0.00863,0.00863

296,95,22.97895,0.84711,4.63158,0.97778,0.00922,0.00922

297,95,22.58947,0.84655,4.56842,0.97968,0.00777,0.00777

298,95,22.97895,0.84711,4.63158,0.97778,0.00922,0.00922

299,95,23.00000,0.84690,4.64211,0.97783,0.00982,0.00982

300,95,23.36842,0.84765,4.69474,0.97593,0.01067,0.01067

301,95,23.36842,0.84765,4.69474,0.97593,0.01067,0.01067

302,95,22.63158,0.84612,4.58947,0.97978,0.00896,0.00896

303,95,22.64211,0.84652,4.57895,0.97973,0.00836,0.00836

304,95,22.61053,0.84534,4.57895,0.97973,0.00875,0.00875

305,95,22.94737,0.84594,4.63158,0.97778,0.00961,0.00961

306,95,22.94737,0.84594,4.63158,0.97778,0.00961,0.00961

307,95,22.61053,0.84534,4.57895,0.97973,0.00875,0.00875

308,95,22.57895,0.84515,4.57895,0.97973,0.00875,0.00875

309,95,22.50526,0.84339,4.55789,0.97964,0.00834,0.00834

310,95,23.36842,0.84765,4.69474,0.97593,0.01067,0.01067

311,95,23.36842,0.84765,4.69474,0.97593,0.01067,0.01067

312,95,22.97895,0.84711,4.63158,0.97778,0.00922,0.00922

313,95,22.97895,0.84711,4.63158,0.97778,0.00922,0.00922

314,95,22.64211,0.84652,4.57895,0.97973,0.00836,0.00836

315,95,22.63158,0.84612,4.58947,0.97978,0.00896,0.00896

316,95,22.93684,0.84621,4.60000,0.97763,0.00863,0.00863

317,95,22.91579,0.84478,4.62105,0.97556,0.00931,0.00931

318,95,22.91579,0.84478,4.61053,0.97333,0.00922,0.00922

319,95,23.22105,0.84295,4.66316,0.97577,0.00991,0.00991

320,95,23.24211,0.84371,4.66316,0.97577,0.00991,0.00991

321,95,22.62105,0.84573,4.57895,0.97973,0.00836,0.00836

322,95,22.72632,0.83845,4.58947,0.97539,0.00933,0.00933

323,95,22.90526,0.84505,4.60000,0.97763,0.00872,0.00872

324,95,22.63158,0.84612,4.57895,0.97973,0.00836,0.00836

325,95,22.55789,0.84337,4.56842,0.97748,0.00836,0.00836

326,95,23.30526,0.85914,4.60000,0.97111,0.00859,0.00859

327,95,23.09474,0.85138,4.64211,0.98000,0.00317,0.00317

328,95,23.34737,0.84689,4.74737,0.98687,0.00195,0.00195

329,95,22.96842,0.85973,4.55789,0.97523,0.00627,0.00627

330,95,22.75789,0.85185,4.53684,0.97291,0.00680,0.00680

331,95,22.86316,0.85579,4.54737,0.97517,0.00790,0.00790

332,95,23.12632,0.85254,4.63158,0.97778,0.00851,0.00851

333,95,23.14737,0.85332,4.65263,0.98222,0.00927,0.00927

334,95,22.95789,0.84699,4.62105,0.98210,0.00685,0.00685

335,95,23.30526,0.84536,4.76842,0.99125,0.00358,0.00358

336,95,23.05263,0.84983,4.64211,0.98000,0.00522,0.00522

337,95,22.68421,0.83689,4.67368,0.99329,0.00685,0.00685

338,95,23.03158,0.84905,4.68421,0.98889,0.00465,0.00465

339,95,23.06316,0.85021,4.68421,0.98889,0.00692,0.00692

340,95,22.95789,0.83340,4.66316,0.97577,0.01098,0.01098

341,95,22.51579,0.84279,4.57895,0.97973,0.00076,0.00076

342,95,22.54737,0.84298,4.56842,0.97748,0.00076,0.00076

343,95,22.68421,0.84809,4.56842,0.97748,0.00000,0.00000

344,95,22.82105,0.84129,4.66316,0.98444,0.00296,0.00296

345,95,23.05263,0.84983,4.67368,0.98667,0.00410,0.00410

346,95,22.90526,0.84439,4.65263,0.98222,0.00647,0.00647

347,95,22.60000,0.84494,4.56842,0.97748,0.00240,0.00240

348,95,22.95789,0.84699,4.67368,0.99329,0.00314,0.00314

349,95,22.84211,0.84272,4.65263,0.98881,0.00647,0.00647

350,95,22.88421,0.84362,4.65263,0.98222,0.00587,0.00587

351,95,23.11579,0.85215,4.67368,0.98667,0.00434,0.00434

352,95,23.35789,0.84727,4.71579,0.98031,0.00873,0.00873

353,95,22.61053,0.83417,4.70526,1.00000,0.00299,0.00299

354,95,22.43158,0.83964,4.60000,0.98646,0.00000,0.00000

355,95,22.76842,0.85124,4.55789,0.97523,0.00000,0.00000

356,95,22.81053,0.84090,4.64211,0.98000,0.00379,0.00379

357,95,22.87368,0.84323,4.62105,0.97556,0.00580,0.00580

358,95,22.13684,0.82959,4.62105,0.99321,0.00000,0.00000

359,95,22.67368,0.83650,4.64211,0.98658,0.00276,0.00276

360,95,23.62105,0.84393,4.82105,0.99349,0.00995,0.00995

361,95,22.75789,0.85085,4.56842,0.97748,0.00047,0.00047

362,95,22.91579,0.84478,4.64211,0.98000,0.00790,0.00790

363,95,22.65263,0.84791,4.55789,0.97523,0.00047,0.00047

364,95,22.88421,0.85557,4.51579,0.96622,0.00047,0.00047

365,95,22.52632,0.83107,4.67368,0.99329,0.00502,0.00502

366,95,22.50526,0.84339,4.56842,0.97968,0.00094,0.00094

367,95,22.83158,0.84168,4.65263,0.98222,0.00637,0.00637

368,95,23.02105,0.84932,4.56842,0.97092,0.01187,0.01187

369,95,23.03158,0.84905,4.57895,0.96667,0.01036,0.01036

370,95,22.83158,0.84168,4.58947,0.96889,0.01396,0.01396

371,95,23.14737,0.85233,4.57895,0.96452,0.00603,0.00603

372,95,22.86316,0.85579,4.52632,0.97065,0.00501,0.00501

373,95,22.65263,0.84791,4.53684,0.97291,0.00646,0.00646

374,95,22.69474,0.83728,4.61053,0.97987,0.01684,0.01684

375,95,23.09474,0.83772,4.67368,0.97155,0.01845,0.01845

376,95,22.67368,0.84970,4.52632,0.97065,0.01029,0.01029

377,95,22.93684,0.84556,4.61053,0.97333,0.01374,0.01374

378,95,22.87368,0.84323,4.62105,0.97556,0.01422,0.01422

379,95,22.65263,0.83573,4.62105,0.98210,0.01862,0.01862

380,95,22.86316,0.84284,4.62105,0.97556,0.01344,0.01344

381,95,22.84211,0.84206,4.61053,0.97333,0.01415,0.01415

382,95,22.92632,0.84517,4.63158,0.97778,0.01272,0.01272

383,95,22.76842,0.83935,4.61053,0.97333,0.01387,0.01387

384,95,23.03158,0.83543,4.66316,0.96937,0.01783,0.01783

385,95,23.02105,0.86068,4.49474,0.96171,0.00508,0.00508

386,95,23.15789,0.82738,4.72632,0.97397,0.02603,0.02603

387,95,23.03158,0.84905,4.62105,0.97556,0.01120,0.01120

388,95,22.50526,0.84339,4.54737,0.97517,0.00980,0.00980

389,95,22.91579,0.84478,4.62105,0.97556,0.01204,0.01204

390,95,22.82105,0.85422,4.55789,0.97743,0.00994,0.00994

391,95,23.29474,0.85775,4.61053,0.97118,0.00731,0.00731

392,95,23.11579,0.86423,4.50526,0.96396,0.00473,0.00473

393,95,23.13684,0.86501,4.51579,0.96622,0.00410,0.00410

394,95,23.04211,0.84944,4.61053,0.97333,0.01261,0.01261

395,95,22.93684,0.85855,4.53684,0.97291,0.00751,0.00751

396,95,23.06316,0.86226,4.52632,0.96847,0.00550,0.00550

397,95,22.96842,0.86075,4.50526,0.96614,0.01119,0.01119

398,95,23.25263,0.86934,4.48421,0.95946,0.00391,0.00391

