Epoch,Samples,Mean CER,Mean CER (Norm),Mean WER,Mean WER (Norm),Mean BLEU,Mean BLEU (Norm)
76,95,18.38947,0.67713,4.37895,0.92444,0.11090,0.11090
77,95,17.88421,0.66186,4.37895,0.92650,0.12571,0.12571
78,95,17.71579,0.66026,4.33684,0.92584,0.13440,0.13440
79,95,17.73684,0.65310,4.31579,0.91111,0.15143,0.15143
80,95,17.92632,0.66342,4.33684,0.91759,0.13267,0.13267
81,95,17.38947,0.64810,4.28421,0.91461,0.14319,0.14319
82,95,18.06316,0.66512,4.28421,0.90444,0.13900,0.13900
83,95,17.22105,0.63732,4.32632,0.91537,0.15414,0.15414
84,95,17.29474,0.64457,4.27368,0.91236,0.14385,0.14385
85,95,16.72632,0.61589,4.23158,0.89333,0.18101,0.18101
86,95,16.23158,0.60070,4.15789,0.87973,0.18180,0.18180
87,95,16.38947,0.61083,4.15789,0.88764,0.18056,0.18056
88,95,16.95789,0.62442,4.20000,0.88667,0.17469,0.17469
89,95,16.03158,0.59330,4.23158,0.89532,0.18457,0.18457
90,95,16.22105,0.60455,4.21053,0.89888,0.17754,0.17754
91,95,16.14737,0.59457,4.17895,0.88222,0.18628,0.18628
92,95,15.83158,0.58590,4.16842,0.88196,0.21048,0.21048
93,95,15.26316,0.56885,4.18947,0.89438,0.22483,0.22483
94,95,15.26316,0.56202,4.17895,0.88222,0.23888,0.23888
95,95,15.69474,0.58083,4.14737,0.87751,0.21829,0.21829
96,95,15.46316,0.57630,4.10526,0.87640,0.22428,0.22428
97,95,15.35789,0.56550,4.12632,0.87111,0.23611,0.23611
98,95,14.43158,0.53409,4.02105,0.85078,0.28268,0.28268
99,95,14.72632,0.54884,4.17895,0.89213,0.25120,0.25120
100,95,15.01053,0.55271,4.08421,0.86222,0.25772,0.25772
101,95,14.26316,0.52785,4.05263,0.85746,0.28593,0.28593
102,95,14.86316,0.55394,4.07368,0.86966,0.26785,0.26785
103,95,14.86316,0.54729,4.00000,0.84444,0.25583,0.25583
104,95,13.28421,0.49162,3.84211,0.81292,0.32395,0.32395
105,95,14.25263,0.53119,3.84211,0.82022,0.29183,0.29183
106,95,13.68421,0.50388,3.84211,0.81111,0.30702,0.30702
107,95,12.94737,0.47916,3.68421,0.77951,0.35722,0.35722
108,95,13.12632,0.48921,3.76842,0.80449,0.34122,0.34122
109,95,12.95789,0.47713,3.84211,0.81111,0.32747,0.32747
110,95,13.50526,0.49981,3.74737,0.79287,0.32031,0.32031
111,95,13.24211,0.49353,3.81053,0.81348,0.31937,0.31937
112,95,13.46316,0.49574,3.76842,0.79556,0.31924,0.31924
113,95,12.47368,0.46163,3.74737,0.79287,0.36316,0.36316
114,95,13.48421,0.50255,3.73684,0.79775,0.30287,0.30287
115,95,12.07368,0.44457,3.75789,0.79333,0.37177,0.37177
116,95,12.10526,0.44799,3.55789,0.75278,0.38857,0.38857
117,95,12.26316,0.45704,3.68421,0.78652,0.36957,0.36957
118,95,13.04211,0.48023,3.72632,0.78667,0.33482,0.33482
119,95,11.92632,0.44137,3.54737,0.75056,0.39009,0.39009
120,95,12.22105,0.45547,3.56842,0.76180,0.36824,0.36824
121,95,11.25263,0.41434,3.42105,0.72222,0.41821,0.41821
122,95,11.01053,0.40748,3.44211,0.72829,0.42471,0.42471
123,95,11.88421,0.44292,3.53684,0.75506,0.37594,0.37594
124,95,11.38947,0.41938,3.48421,0.73556,0.39453,0.39453
125,95,11.24211,0.41605,3.37895,0.71492,0.39875,0.39875
126,95,11.30526,0.42134,3.37895,0.72135,0.41702,0.41702
127,95,11.37895,0.41899,3.49474,0.73778,0.41266,0.41266
128,95,10.87368,0.40242,3.37895,0.71492,0.43091,0.43091
129,95,11.21053,0.41781,3.29474,0.70337,0.40936,0.40936
130,95,10.67368,0.39302,3.25263,0.68667,0.44563,0.44563
131,95,10.32632,0.38216,3.29474,0.69710,0.45675,0.45675
132,95,10.60000,0.39506,3.24211,0.69213,0.44109,0.44109
133,95,11.18947,0.41202,3.27368,0.69111,0.41947,0.41947
134,95,10.62105,0.39307,3.29474,0.69710,0.42895,0.42895
135,95,10.52632,0.39231,3.18947,0.68090,0.43798,0.43798
136,95,10.06316,0.37054,3.15789,0.66667,0.46231,0.46231
137,95,9.58947,0.35489,3.08421,0.65256,0.48107,0.48107
138,95,9.44211,0.35190,3.00000,0.64045,0.49669,0.49669
139,95,9.54737,0.35155,3.03158,0.64000,0.48568,0.48568
140,95,9.58947,0.35065,3.11579,0.65342,0.52284,0.52284
141,95,9.89474,0.36619,3.11579,0.65924,0.50502,0.50502
142,95,10.14737,0.37220,3.17895,0.66962,0.48702,0.48702
143,95,10.10526,0.36952,3.18947,0.66887,0.48492,0.48492
144,95,9.61053,0.35567,3.12632,0.66147,0.51290,0.51290
145,95,9.86316,0.36178,3.22105,0.67849,0.49216,0.49216
146,95,9.35789,0.34219,3.14737,0.66004,0.52411,0.52411
147,95,8.71579,0.32256,3.04211,0.64365,0.55497,0.55497
148,95,8.67368,0.31815,3.05263,0.64302,0.53976,0.53976
149,95,8.85263,0.32371,3.08421,0.64680,0.53727,0.53727
150,95,8.85263,0.32762,2.95789,0.62584,0.55431,0.55431
151,95,8.84211,0.32432,2.95789,0.62306,0.54637,0.54637
152,95,9.36842,0.34257,3.05263,0.64018,0.53025,0.53025
153,95,9.46316,0.35021,3.01053,0.63697,0.51201,0.51201
154,95,8.40000,0.30811,2.90526,0.61197,0.57102,0.57102
155,95,8.51579,0.31139,2.88421,0.60486,0.56121,0.56121
156,95,7.96842,0.29490,2.87368,0.60802,0.58585,0.58585
157,95,8.25263,0.30270,2.87368,0.60532,0.58041,0.58041
158,95,8.00000,0.29253,2.83158,0.59382,0.60334,0.60334
159,95,8.06316,0.29840,2.82105,0.59688,0.58881,0.58881
160,95,8.05263,0.29537,2.87368,0.60532,0.59702,0.59702
161,95,7.85263,0.28714,2.78947,0.58499,0.61045,0.61045
162,95,8.22105,0.30425,2.86316,0.60579,0.57692,0.57692
163,95,7.96842,0.29228,2.87368,0.60532,0.60955,0.60955
164,95,7.55789,0.27637,2.75789,0.57837,0.62794,0.62794
165,95,7.97895,0.29529,2.82105,0.59688,0.60595,0.60595
166,95,7.54737,0.27683,2.84211,0.59867,0.62229,0.62229
167,95,8.26316,0.30216,2.94737,0.61810,0.58445,0.58445
168,95,7.71579,0.28555,2.86316,0.60579,0.61373,0.61373
169,95,7.65263,0.28069,2.82105,0.59424,0.59423,0.59423
170,95,7.92632,0.28984,2.81053,0.58940,0.62013,0.62013
171,95,7.64211,0.28282,2.77895,0.58797,0.61506,0.61506
172,95,7.20000,0.26409,2.69474,0.56763,0.64111,0.64111
173,95,7.25263,0.26520,2.75789,0.57837,0.65060,0.65060
174,95,7.96842,0.29490,2.84211,0.60134,0.59494,0.59494
175,95,6.80000,0.24942,2.67368,0.56319,0.65477,0.65477
176,95,7.37895,0.26982,2.71579,0.56954,0.62924,0.62924
177,95,7.08421,0.26217,2.67368,0.56570,0.63673,0.63673
178,95,7.30526,0.26795,2.75789,0.58093,0.63577,0.63577
179,95,7.75789,0.28368,2.77895,0.58278,0.62062,0.62062
180,95,7.12632,0.26373,2.65263,0.56125,0.64264,0.64264
181,95,7.11579,0.26100,2.71579,0.57206,0.64179,0.64179
182,95,7.01053,0.25635,2.68421,0.56291,0.64768,0.64768
183,95,7.16842,0.26529,2.65263,0.56125,0.63664,0.63664
184,95,7.23158,0.26525,2.67368,0.56319,0.62930,0.62930
185,95,7.14737,0.26135,2.66316,0.55850,0.64958,0.64958
186,95,6.83158,0.25282,2.58947,0.54788,0.66446,0.66446
187,95,7.14737,0.26216,2.67368,0.56319,0.65022,0.65022
188,95,6.96842,0.25481,2.70526,0.56733,0.63826,0.63826
189,95,7.23158,0.26763,2.74737,0.58129,0.63728,0.63728
190,95,6.86316,0.25174,2.62105,0.55211,0.66092,0.66092
191,95,7.18947,0.26289,2.64211,0.55408,0.64519,0.64519
192,95,6.92632,0.25633,2.68421,0.56793,0.65930,0.65930
193,95,6.91579,0.25367,2.57895,0.54324,0.66551,0.66551
194,95,7.08421,0.25905,2.66316,0.55850,0.66241,0.66241
195,95,6.98947,0.25867,2.69474,0.57016,0.65347,0.65347
196,95,6.70526,0.24595,2.49474,0.52550,0.67382,0.67382
197,95,6.87368,0.25135,2.60000,0.54525,0.65672,0.65672
198,95,6.63158,0.24542,2.56842,0.54343,0.66396,0.66396
199,95,7.12632,0.26139,2.64211,0.55654,0.65572,0.65572
200,95,6.72632,0.24596,2.49474,0.52318,0.67350,0.67350
201,95,6.61053,0.24464,2.50526,0.53007,0.67054,0.67054
202,95,6.53684,0.23977,2.50526,0.52772,0.68163,0.68163
203,95,6.72632,0.24596,2.67368,0.56071,0.65987,0.65987
204,95,6.55789,0.24270,2.51579,0.53229,0.67743,0.67743
205,95,6.67368,0.24479,2.55789,0.53880,0.66670,0.66670
206,95,6.78947,0.24827,2.62105,0.54967,0.66627,0.66627
207,95,6.43158,0.23802,2.58947,0.54788,0.67702,0.67702
208,95,6.72632,0.24672,2.63158,0.55432,0.66848,0.66848
209,95,6.58947,0.24095,2.61053,0.54746,0.67667,0.67667
210,95,6.54737,0.24231,2.56842,0.54343,0.68028,0.68028
211,95,6.53684,0.23977,2.53684,0.53437,0.67342,0.67342
212,95,6.44211,0.23557,2.57895,0.54084,0.67968,0.67968
213,95,6.84211,0.25321,2.56842,0.54343,0.66576,0.66576
214,95,6.61053,0.24247,2.53684,0.53437,0.66851,0.66851
215,95,6.37895,0.23326,2.54737,0.53422,0.68028,0.68028
216,95,6.29474,0.23296,2.48421,0.52561,0.69122,0.69122
217,95,6.47368,0.23745,2.51579,0.52993,0.68569,0.68569
218,95,6.46316,0.23634,2.56842,0.53863,0.68456,0.68456
219,95,6.16842,0.22828,2.41053,0.51002,0.70294,0.70294
220,95,6.57895,0.24131,2.54737,0.53659,0.67841,0.67841
221,95,6.33684,0.23172,2.51579,0.52759,0.69143,0.69143
222,95,6.31579,0.23374,2.50526,0.53007,0.67932,0.67932
223,95,6.69474,0.24556,2.61053,0.54989,0.66524,0.66524
224,95,6.47368,0.23672,2.55789,0.53642,0.68667,0.68667
225,95,6.48421,0.23997,2.55789,0.54120,0.67447,0.67447
226,95,6.60000,0.24208,2.47368,0.52106,0.67107,0.67107
227,95,6.41053,0.23441,2.48421,0.52097,0.69310,0.69310
228,95,6.71579,0.24854,2.53684,0.53675,0.66708,0.66708
229,95,6.76842,0.24826,2.61053,0.54989,0.66139,0.66139
230,95,6.86316,0.25096,2.60000,0.54525,0.65923,0.65923
231,95,6.55789,0.24270,2.52632,0.53452,0.68006,0.68006
232,95,6.40000,0.23475,2.51579,0.52993,0.67937,0.67937
233,95,6.27368,0.23173,2.47368,0.52339,0.68066,0.68066
234,95,6.43158,0.23664,2.45263,0.51663,0.67066,0.67066
235,95,6.53684,0.23940,2.54737,0.53422,0.67681,0.67681
236,95,6.63158,0.24495,2.52632,0.53452,0.66453,0.66453
237,95,6.68421,0.24593,2.49474,0.52550,0.67918,0.67918
238,95,6.05263,0.22167,2.42105,0.50773,0.70286,0.70286
239,95,6.29474,0.23250,2.47368,0.52339,0.68184,0.68184
240,95,6.76842,0.24903,2.56842,0.54102,0.65742,0.65742
241,95,6.27368,0.22976,2.44211,0.51214,0.67995,0.67995
242,95,6.50526,0.24028,2.45263,0.51893,0.66764,0.66764
243,95,6.57895,0.24206,2.41053,0.50776,0.67315,0.67315
244,95,6.54737,0.23978,2.52632,0.52980,0.67626,0.67626
245,95,6.31579,0.23328,2.44211,0.51670,0.68626,0.68626
246,95,6.45263,0.23741,2.46316,0.51885,0.67714,0.67714
247,95,6.47368,0.23709,2.35789,0.49448,0.69031,0.69031
248,95,5.65263,0.20879,2.37895,0.50334,0.71336,0.71336
249,95,6.08421,0.22386,2.49474,0.52550,0.69504,0.69504
250,95,6.43158,0.23554,2.46316,0.51656,0.68348,0.68348
251,95,6.17895,0.22823,2.34737,0.49666,0.69077,0.69077
252,95,6.20000,0.22812,2.40000,0.50554,0.69989,0.69989
253,95,6.22105,0.22783,2.47368,0.51876,0.69524,0.69524
254,95,5.92632,0.21890,2.37895,0.50334,0.70138,0.70138
255,95,6.62105,0.24361,2.51579,0.52993,0.67683,0.67683
256,95,6.01053,0.22012,2.34737,0.49227,0.71038,0.71038
257,95,6.13684,0.22667,2.42105,0.51225,0.69627,0.69627
258,95,5.90526,0.21727,2.35789,0.49667,0.70686,0.70686
259,95,6.11579,0.22398,2.40000,0.50331,0.70055,0.70055
260,95,5.76842,0.21306,2.45263,0.51893,0.70316,0.70316
261,95,5.91579,0.21766,2.38947,0.50333,0.70513,0.70513
262,95,5.92632,0.21704,2.32632,0.48786,0.72020,0.72020
263,95,6.03158,0.22278,2.31579,0.48998,0.70876,0.70876
264,95,6.01053,0.22115,2.37895,0.50111,0.69961,0.69961
265,95,5.85263,0.21434,2.30526,0.48344,0.71521,0.71521
266,95,5.84211,0.21579,2.33684,0.49443,0.71084,0.71084
267,95,6.60000,0.24284,2.53684,0.53437,0.67022,0.67022
268,95,6.02105,0.22051,2.27368,0.47682,0.70801,0.70801
269,95,5.81053,0.21462,2.30526,0.48775,0.71648,0.71648
270,95,6.21053,0.22939,2.52632,0.53452,0.69424,0.69424
271,95,5.80000,0.21340,2.32632,0.49002,0.72317,0.72317
272,95,5.74737,0.21049,2.31579,0.48565,0.72493,0.72493
273,95,6.20000,0.22900,2.41053,0.51002,0.69347,0.69347
274,95,5.62105,0.20682,2.20000,0.46341,0.73343,0.73343
275,95,6.07368,0.22244,2.33684,0.49007,0.70530,0.70530
276,95,5.62105,0.20762,2.28421,0.48330,0.72533,0.72533
277,95,5.77895,0.21263,2.38947,0.50333,0.71120,0.71120
278,95,5.60000,0.20509,2.24211,0.47020,0.72745,0.72745
279,95,5.67368,0.20956,2.27368,0.48107,0.72532,0.72532
280,95,6.18947,0.22773,2.33684,0.49224,0.70471,0.70471
281,95,5.72632,0.20971,2.31579,0.48565,0.72161,0.72161
282,95,5.51579,0.20373,2.31579,0.48998,0.72012,0.72012
283,95,5.33684,0.19485,2.20000,0.45934,0.73901,0.73901
284,95,5.52632,0.20239,2.29474,0.48124,0.72807,0.72807
285,95,5.48421,0.20257,2.25263,0.47661,0.73132,0.73132
286,95,5.52632,0.20177,2.33684,0.48791,0.72981,0.72981
287,95,5.36842,0.19661,2.30526,0.48344,0.73535,0.73535
288,95,5.45263,0.20140,2.28421,0.48330,0.73149,0.73149
289,95,5.84211,0.21330,2.27368,0.47473,0.71720,0.71720
290,95,5.44211,0.19931,2.27368,0.47682,0.73449,0.73449
291,95,5.01053,0.18507,2.25263,0.47661,0.75253,0.75253
292,95,5.08421,0.18563,2.21053,0.46154,0.73849,0.73849
293,95,5.37895,0.19699,2.20000,0.46137,0.74139,0.74139
294,95,5.10526,0.18857,2.22105,0.46993,0.73901,0.73901
295,95,5.18947,0.18947,2.28421,0.47692,0.75186,0.75186
296,95,5.22105,0.19121,2.24211,0.47020,0.74178,0.74178
297,95,5.16842,0.19090,2.23158,0.47216,0.74230,0.74230
298,95,5.46316,0.19946,2.28421,0.47692,0.73491,0.73491
299,95,5.58947,0.20470,2.27368,0.47682,0.72064,0.72064
300,95,5.28421,0.19518,2.23158,0.47216,0.73412,0.73412
301,95,5.66316,0.20676,2.25263,0.47033,0.73865,0.73865
302,95,5.35789,0.19622,2.26316,0.47461,0.74185,0.74185
303,95,5.48421,0.20257,2.28421,0.48330,0.72784,0.72784
304,95,5.94737,0.21714,2.32632,0.48571,0.71652,0.71652
305,95,5.26316,0.19275,2.27368,0.47682,0.74157,0.74157
306,95,5.62105,0.20762,2.34737,0.49666,0.72100,0.72100
307,95,5.53684,0.20215,2.28421,0.47692,0.73410,0.73410
308,95,5.43158,0.19892,2.28421,0.47903,0.73157,0.73157
309,95,5.96842,0.22045,2.41053,0.51002,0.69989,0.69989
310,95,5.73684,0.20945,2.37895,0.49670,0.72610,0.72610
311,95,5.85263,0.21434,2.31579,0.48565,0.71474,0.71474
312,95,6.03158,0.22278,2.32632,0.49220,0.71406,0.71406
313,95,5.37895,0.19639,2.32632,0.48571,0.73277,0.73277
314,95,5.50526,0.20162,2.27368,0.47682,0.73092,0.73092
315,95,5.56842,0.20568,2.29474,0.48552,0.72956,0.72956
316,95,5.50526,0.20100,2.23158,0.46593,0.74043,0.74043
317,95,5.65263,0.20702,2.25263,0.47241,0.72228,0.72228
318,95,5.93684,0.21928,2.37895,0.50334,0.70916,0.70916
319,95,5.87368,0.21445,2.27368,0.47473,0.73114,0.73114
320,95,5.46316,0.20008,2.27368,0.47682,0.73227,0.73227
321,95,5.54737,0.20490,2.31579,0.48998,0.72303,0.72303
322,95,5.67368,0.20715,2.35789,0.49231,0.72820,0.72820
323,95,5.82105,0.21318,2.29474,0.48124,0.72220,0.72220
324,95,5.70526,0.21073,2.28421,0.48330,0.71794,0.71794
325,95,6.30526,0.23021,2.36842,0.49451,0.70288,0.70288
326,95,5.66316,0.20740,2.26316,0.47461,0.72562,0.72562
327,95,5.53684,0.20451,2.23158,0.47216,0.73601,0.73601
328,95,5.22105,0.19062,2.20000,0.45934,0.74577,0.74577
329,95,5.34737,0.19584,2.23158,0.46799,0.73481,0.73481
330,95,5.70526,0.21073,2.24211,0.47439,0.72353,0.72353
331,95,4.98947,0.18217,2.09474,0.43736,0.76147,0.76147
332,95,5.20000,0.19044,2.23158,0.46799,0.74840,0.74840
333,95,5.52632,0.20412,2.27368,0.48107,0.72658,0.72658
334,95,5.22105,0.19062,2.30526,0.48132,0.73532,0.73532
335,95,5.05263,0.18504,2.24211,0.47020,0.75111,0.75111
336,95,5.73684,0.21190,2.29474,0.48552,0.72124,0.72124
337,95,5.32632,0.19447,2.22105,0.46374,0.74028,0.74028
338,95,5.37895,0.19699,2.34737,0.49227,0.73409,0.73409
339,95,5.23158,0.19323,2.28421,0.48330,0.74653,0.74653
340,95,5.41053,0.20000,2.22105,0.46993,0.73801,0.73801
341,95,5.56842,0.20440,2.22105,0.46681,0.72829,0.72829
342,95,5.53684,0.20717,2.31579,0.49550,0.72350,0.72350
343,95,5.33684,0.19728,2.25263,0.47661,0.73121,0.73121
344,95,6.15789,0.22604,2.42105,0.50885,0.70348,0.70348
345,95,5.09474,0.19063,2.18947,0.46847,0.73928,0.73928
346,95,5.62105,0.20778,2.26316,0.47884,0.72763,0.72763
347,95,5.36842,0.19706,2.17895,0.45796,0.74563,0.74563
348,95,5.22105,0.19535,2.13684,0.45721,0.74666,0.74666
349,95,5.14737,0.19027,2.22105,0.46993,0.75094,0.75094
350,95,5.48421,0.20131,2.30526,0.48451,0.74073,0.74073
351,95,5.25263,0.19653,2.24211,0.47973,0.74519,0.74519
352,95,5.54737,0.20506,2.22105,0.46993,0.72709,0.72709
353,95,5.41053,0.19861,2.28421,0.48009,0.73153,0.73153
354,95,5.03158,0.18826,2.24211,0.47973,0.74692,0.74692
355,95,5.10526,0.18872,2.21053,0.46771,0.74114,0.74114
356,95,5.47368,0.20093,2.29474,0.48230,0.72567,0.72567
357,95,5.33684,0.19968,2.25263,0.48198,0.72884,0.72884
358,95,5.46316,0.20195,2.32632,0.49220,0.72415,0.72415
359,95,5.01053,0.18393,2.16842,0.45575,0.74681,0.74681
360,95,5.35789,0.20047,2.26316,0.48423,0.73682,0.73682
361,95,4.92632,0.18210,2.16842,0.45880,0.75693,0.75693
362,95,5.20000,0.19088,2.30526,0.48451,0.74921,0.74921
363,95,5.01053,0.18748,2.15789,0.46171,0.75478,0.75478
364,95,5.33684,0.19728,2.30526,0.48775,0.73341,0.73341
365,95,5.34737,0.19629,2.26316,0.47566,0.74466,0.74466
366,95,5.91579,0.22135,2.42105,0.51802,0.70577,0.70577
367,95,5.21053,0.19261,2.17895,0.46102,0.73352,0.73352
368,95,5.43158,0.19938,2.30526,0.48451,0.73570,0.73570
369,95,5.24211,0.19614,2.21053,0.47297,0.73340,0.73340
370,95,5.34737,0.19767,2.26316,0.47884,0.73203,0.73203
371,95,5.41053,0.19861,2.31579,0.48673,0.72616,0.72616
372,95,5.37895,0.20126,2.25263,0.48198,0.73704,0.73704
373,95,5.10526,0.18872,2.23158,0.47216,0.74902,0.74902
374,95,5.00000,0.18354,2.22105,0.46681,0.74405,0.74405
375,95,5.21053,0.19496,2.23158,0.47748,0.73741,0.73741
376,95,5.15789,0.19066,2.21053,0.46771,0.73937,0.73937
377,95,5.12632,0.18818,2.20000,0.46239,0.74081,0.74081
378,95,5.01053,0.18748,2.20000,0.47072,0.74643,0.74643
379,95,5.14737,0.19027,2.27368,0.48107,0.74864,0.74864
380,95,5.62105,0.20634,2.25263,0.47345,0.71636,0.71636
381,95,5.15789,0.19299,2.20000,0.47072,0.74472,0.74472
382,95,4.86316,0.17977,2.16842,0.45880,0.75907,0.75907
383,95,4.76842,0.17504,2.20000,0.46239,0.75872,0.75872
384,95,5.36842,0.20087,2.27368,0.48649,0.72554,0.72554
385,95,5.08421,0.18794,2.16842,0.45880,0.75115,0.75115
386,95,5.21053,0.19127,2.21053,0.46460,0.74809,0.74809
387,95,4.72632,0.17684,2.15789,0.46171,0.76583,0.76583
388,95,5.15789,0.19066,2.25263,0.47661,0.75473,0.75473
389,95,6.61053,0.24266,2.51579,0.52876,0.65639,0.65639
390,95,5.66316,0.21189,2.36842,0.50676,0.69968,0.69968
391,95,5.31579,0.19650,2.23158,0.47216,0.73196,0.73196
392,95,5.74737,0.21097,2.28421,0.48009,0.72170,0.72170
393,95,5.51579,0.20638,2.32632,0.49775,0.72692,0.72692
394,95,5.47368,0.20233,2.18947,0.46325,0.73182,0.73182
395,95,5.62105,0.20634,2.30526,0.48451,0.72169,0.72169
396,95,5.25263,0.19653,2.20000,0.47072,0.73507,0.73507
397,95,5.50526,0.20350,2.22105,0.46993,0.72925,0.72925
398,95,5.74737,0.21097,2.24211,0.47124,0.71869,0.71869
399,95,5.38947,0.20165,2.17895,0.46622,0.73461,0.73461
400,95,5.35789,0.19805,2.23158,0.47216,0.72593,0.72593
401,95,5.16842,0.18972,2.24211,0.47124,0.74539,0.74539
402,95,5.21053,0.19496,2.17895,0.46622,0.74109,0.74109
403,95,5.30526,0.19611,2.22105,0.46993,0.73897,0.73897
404,95,5.70526,0.20943,2.28421,0.48009,0.72084,0.72084
405,95,5.97895,0.22371,2.35789,0.50450,0.69861,0.69861
406,95,5.62105,0.20778,2.34737,0.49666,0.72019,0.72019
407,95,5.60000,0.20556,2.22105,0.46681,0.72097,0.72097
