Epoch,Samples,Mean CER,Mean CER (Norm),Mean WER,Mean WER (Norm),Mean BLEU,Mean BLEU (Norm)
37,95,23.83158,0.89099,4.51579,0.96622,0.00415,0.00415

38,95,24.17895,0.89135,4.57895,0.96667,0.00518,0.00518

39,95,24.17895,0.89135,4.57895,0.96667,0.00518,0.00518

40,95,23.83158,0.89099,4.51579,0.96622,0.00415,0.00415

41,95,24.57895,0.89156,4.65263,0.96718,0.00518,0.00518

42,95,23.54737,0.86874,4.60000,0.97763,0.00521,0.00521

43,95,23.75789,0.87650,4.55789,0.96868,0.00000,0.00000

44,95,23.75789,0.87582,4.57895,0.96667,0.00000,0.00000

45,95,23.33684,0.87352,4.47368,0.95721,0.00000,0.00000

46,95,23.35789,0.87431,4.48421,0.96163,0.00000,0.00000

47,95,23.75789,0.87582,4.57895,0.96667,0.00000,0.00000

48,95,23.88421,0.87946,4.57895,0.96452,0.00104,0.00104

49,95,24.05263,0.88738,4.55789,0.96868,0.00311,0.00311

50,95,24.55789,0.89080,4.65263,0.96718,0.00518,0.00518

51,95,24.14737,0.89018,4.56842,0.96444,0.00518,0.00518

52,95,24.10526,0.88863,4.57895,0.96667,0.00415,0.00415

53,95,23.97895,0.88397,4.57895,0.96667,0.00311,0.00311

54,95,23.83158,0.89099,4.51579,0.96622,0.00415,0.00415

55,95,24.17895,0.89135,4.57895,0.96667,0.00518,0.00518

56,95,23.88421,0.88048,4.54737,0.96000,0.00311,0.00311

57,95,24.17895,0.89135,4.57895,0.96667,0.00518,0.00518

58,95,23.80000,0.89086,4.51579,0.96622,0.00415,0.00415

59,95,24.16842,0.89165,4.54737,0.96644,0.00622,0.00622

60,95,23.78947,0.88941,4.49474,0.96171,0.00415,0.00415

61,95,24.11579,0.88902,4.55789,0.96222,0.00604,0.00604

62,95,23.91579,0.88165,4.53684,0.95778,0.00362,0.00362

63,95,23.78947,0.87767,4.45263,0.94631,0.00344,0.00344

64,95,23.85263,0.89177,4.53684,0.97072,0.00207,0.00207

65,95,23.81053,0.87845,4.48421,0.95302,0.00086,0.00086

66,95,23.69474,0.88587,4.55789,0.97303,0.00258,0.00258

67,95,24.41053,0.88545,4.64211,0.96499,0.00086,0.00086

68,95,23.98947,0.88505,4.54737,0.96644,0.00000,0.00000

69,95,24.02105,0.88553,4.57895,0.96667,0.00172,0.00172

70,95,23.62105,0.88312,4.47368,0.95721,0.00172,0.00172

71,95,23.47368,0.87761,4.43158,0.94820,0.00344,0.00344

72,95,23.69474,0.88587,4.54737,0.97297,0.00172,0.00172

73,95,23.98947,0.88436,4.58947,0.96889,0.00094,0.00094

74,95,23.51579,0.88022,4.50526,0.96396,0.00188,0.00188

75,95,23.40000,0.87485,4.48421,0.95946,0.00188,0.00188

76,95,23.34737,0.87392,4.47368,0.95937,0.00235,0.00235

77,95,24.74737,0.88417,4.64211,0.95662,0.00141,0.00141

78,95,23.34737,0.87392,4.47368,0.95937,0.00235,0.00235

79,95,23.73684,0.87505,4.52632,0.95556,0.00235,0.00235

80,95,23.73684,0.87505,4.52632,0.95556,0.00235,0.00235

81,95,23.29474,0.87298,4.46316,0.95928,0.00282,0.00282

82,95,23.40000,0.87485,4.49474,0.95955,0.00141,0.00141

83,95,23.40000,0.87485,4.48421,0.95946,0.00188,0.00188

84,95,23.43158,0.86380,4.52632,0.95556,0.00000,0.00000

85,95,23.43158,0.86380,4.52632,0.95556,0.00000,0.00000

86,95,23.01053,0.84827,4.57895,0.96667,0.00657,0.00657

87,95,23.43158,0.86380,4.52632,0.95556,0.00000,0.00000

88,95,23.43158,0.86380,4.52632,0.95556,0.00000,0.00000

89,95,23.46316,0.86395,4.51579,0.95122,0.00000,0.00000

90,95,23.43158,0.86380,4.52632,0.95556,0.00000,0.00000

91,95,23.43158,0.86380,4.52632,0.95556,0.00000,0.00000

92,95,23.01053,0.86131,4.45263,0.95485,0.00000,0.00000

93,95,23.89474,0.86674,4.60000,0.95624,0.00000,0.00000

94,95,23.00000,0.86091,4.44211,0.95045,0.00000,0.00000

95,95,23.43158,0.86380,4.52632,0.95556,0.00000,0.00000

96,95,23.43158,0.86380,4.52632,0.95556,0.00000,0.00000

97,95,23.45263,0.86357,4.52632,0.95344,0.00000,0.00000

98,95,23.36842,0.86147,4.53684,0.95778,0.00220,0.00220

99,95,23.29474,0.85942,4.52632,0.96197,0.00334,0.00334

100,95,23.22105,0.85504,4.53684,0.95565,0.00558,0.00558

101,95,23.11579,0.85215,4.55789,0.96222,0.00548,0.00548

102,95,23.88421,0.86636,4.60000,0.95624,0.00105,0.00105

103,95,22.17895,0.82920,4.52632,0.96847,0.01750,0.01750

104,95,22.12632,0.82723,4.53684,0.97072,0.01865,0.01865

105,95,22.12632,0.82723,4.53684,0.97072,0.01865,0.01865

106,95,22.54737,0.83023,4.62105,0.97339,0.01746,0.01746

107,95,22.54737,0.83023,4.62105,0.97339,0.01746,0.01746

108,95,22.12632,0.82723,4.53684,0.97072,0.01865,0.01865

109,95,22.12632,0.82723,4.53684,0.97072,0.01865,0.01865

110,95,22.53684,0.83081,4.63158,0.97778,0.01641,0.01641

111,95,22.53684,0.83081,4.63158,0.97778,0.01641,0.01641

112,95,22.12632,0.82723,4.53684,0.97072,0.01865,0.01865

113,95,22.09474,0.82605,4.52632,0.96629,0.01970,0.01970

114,95,22.90526,0.85636,4.43158,0.94607,0.00314,0.00314

115,95,22.29474,0.83353,4.53684,0.97072,0.01426,0.01426

116,95,22.98947,0.84750,4.56842,0.96444,0.00876,0.00876

117,95,22.62105,0.83392,4.61053,0.97333,0.01641,0.01641

118,95,22.60000,0.84494,4.49474,0.96171,0.00983,0.00983

119,95,23.46316,0.83829,4.78947,0.98698,0.01299,0.01299

120,95,22.52632,0.84219,4.47368,0.95721,0.00979,0.00979

121,95,23.35789,0.86108,4.53684,0.95778,0.00109,0.00109

122,95,23.32632,0.85991,4.53684,0.95778,0.00109,0.00109

123,95,23.00000,0.86091,4.44211,0.95045,0.00000,0.00000

124,95,23.43158,0.86380,4.52632,0.95556,0.00000,0.00000

125,95,23.04211,0.86147,4.44211,0.95045,0.00000,0.00000

126,95,24.33684,0.86950,4.67368,0.96312,0.00000,0.00000

127,95,23.16842,0.85310,4.55789,0.96009,0.00787,0.00787

128,95,22.64211,0.83469,4.62105,0.97556,0.01533,0.01533

129,95,23.43158,0.86380,4.52632,0.95556,0.00000,0.00000

130,95,23.43158,0.86380,4.52632,0.95556,0.00000,0.00000

131,95,23.00000,0.86091,4.44211,0.95045,0.00000,0.00000

132,95,23.43158,0.86380,4.53684,0.95778,0.00000,0.00000

133,95,23.35789,0.86108,4.58947,0.96889,0.00000,0.00000

134,95,23.31579,0.85953,4.61053,0.97333,0.00000,0.00000

135,95,22.88421,0.85658,4.54737,0.97517,0.00000,0.00000

136,95,23.28421,0.85903,4.62105,0.98210,0.00000,0.00000

137,95,23.28421,0.84460,4.71579,0.98031,0.01096,0.01096

138,95,22.53684,0.83146,4.62105,0.98210,0.01537,0.01537

139,95,22.30526,0.83491,4.54737,0.97517,0.01313,0.01313

140,95,22.53684,0.83081,4.63158,0.97778,0.01641,0.01641

141,95,22.53684,0.83081,4.63158,0.97778,0.01641,0.01641

142,95,22.07368,0.82722,4.54737,0.97517,0.01760,0.01760

143,95,22.12632,0.82723,4.53684,0.97072,0.01865,0.01865

144,95,22.21053,0.83038,4.53684,0.97072,0.01547,0.01547

145,95,22.15789,0.82939,4.54737,0.97517,0.00000,0.00000

146,95,22.97895,0.83416,4.70526,0.98458,0.00000,0.00000

147,95,22.14737,0.82900,4.54737,0.97517,0.00000,0.00000

148,95,22.15789,0.82841,4.53684,0.97072,0.00000,0.00000

149,95,22.15789,0.82841,4.53684,0.97072,0.00000,0.00000

150,95,22.54737,0.83120,4.63158,0.97778,0.00000,0.00000

151,95,22.13684,0.82959,4.55789,0.97964,0.00000,0.00000

152,95,22.15789,0.82841,4.53684,0.97072,0.00000,0.00000

153,95,22.14737,0.82900,4.54737,0.97517,0.00000,0.00000

154,95,22.15789,0.82841,4.53684,0.97072,0.00000,0.00000

155,95,22.54737,0.83120,4.63158,0.97778,0.00000,0.00000

156,95,22.54737,0.83120,4.63158,0.97778,0.00000,0.00000

157,95,22.20000,0.82999,4.53684,0.97072,0.00000,0.00000

158,95,22.20000,0.82999,4.52632,0.96629,0.00000,0.00000

159,95,22.13684,0.82959,4.55789,0.97964,0.00000,0.00000

160,95,22.18947,0.83058,4.54737,0.97517,0.01308,0.01308

161,95,23.08421,0.83734,4.71579,0.98031,0.01106,0.01106

162,95,23.21053,0.84192,4.71579,0.98031,0.02659,0.02659

163,95,22.44211,0.84003,4.54737,0.97517,0.03027,0.03027

164,95,22.65263,0.83573,4.62105,0.98210,0.01906,0.01906

165,95,22.47368,0.84121,4.54737,0.97517,0.04093,0.04093

166,95,22.47368,0.84121,4.54737,0.97517,0.04093,0.04093

167,95,22.47368,0.84121,4.54737,0.97517,0.04093,0.04093

168,95,23.18947,0.84116,4.69474,0.97593,0.00616,0.00616

169,95,22.53684,0.84358,4.57895,0.97973,0.01696,0.01696

170,95,22.81053,0.85382,4.56842,0.97968,0.03690,0.03690

171,95,22.48421,0.84161,4.57895,0.97973,0.01044,0.01044

172,95,22.85263,0.84245,4.63158,0.97778,0.01415,0.01415

173,95,23.10526,0.85243,4.60000,0.97763,0.02589,0.02589

174,95,22.81053,0.85382,4.56842,0.97968,0.03690,0.03690

175,95,23.15789,0.85371,4.63158,0.97778,0.03657,0.03657

176,95,23.55789,0.85452,4.69474,0.97593,0.03625,0.03625

177,95,23.55789,0.85452,4.69474,0.97593,0.03625,0.03625

178,95,23.55789,0.85452,4.69474,0.97593,0.03625,0.03625

179,95,22.81053,0.85382,4.56842,0.97968,0.03690,0.03690

180,95,22.81053,0.85382,4.56842,0.97968,0.03690,0.03690

181,95,23.15789,0.85371,4.63158,0.97778,0.03657,0.03657

182,95,23.16842,0.85310,4.64211,0.97783,0.03871,0.03871

183,95,22.75789,0.85286,4.56842,0.97968,0.03690,0.03690

184,95,23.16842,0.85476,4.60000,0.97763,0.03444,0.03444

185,95,22.85263,0.85540,4.56842,0.97968,0.03654,0.03654

186,95,23.12632,0.85254,4.63158,0.97778,0.03657,0.03657

187,95,23.18947,0.85487,4.63158,0.97778,0.03437,0.03437

188,95,22.81053,0.85382,4.56842,0.97968,0.03690,0.03690

189,95,23.56842,0.85556,4.66316,0.97577,0.03411,0.03411

190,95,22.75789,0.85185,4.56842,0.97968,0.03690,0.03690

191,95,22.77895,0.85163,4.58947,0.97978,0.04117,0.04117

192,95,22.76842,0.85124,4.57895,0.97973,0.03904,0.03904

193,95,22.67368,0.84870,4.56842,0.97968,0.03071,0.03071

194,95,23.12632,0.85320,4.60000,0.97763,0.03444,0.03444

195,95,22.54737,0.84298,4.57895,0.97973,0.03339,0.03339

196,95,22.65263,0.84691,4.57895,0.97973,0.02223,0.02223

197,95,22.64211,0.84652,4.57895,0.97973,0.01961,0.01961

198,95,23.04211,0.85010,4.60000,0.97763,0.02456,0.02456

199,95,22.63158,0.84612,4.57895,0.97973,0.01961,0.01961

200,95,22.63158,0.84612,4.58947,0.97978,0.01658,0.01658

201,95,23.00000,0.84690,4.64211,0.97783,0.02045,0.02045

202,95,22.95789,0.84699,4.60000,0.97763,0.02651,0.02651

203,95,22.95789,0.84699,4.60000,0.97763,0.02651,0.02651

204,95,22.63158,0.84612,4.57895,0.97973,0.01961,0.01961

205,95,22.60000,0.84594,4.56842,0.97968,0.02265,0.02265

206,95,22.63158,0.84612,4.57895,0.97973,0.01961,0.01961

207,95,22.63158,0.84612,4.57895,0.97973,0.01961,0.01961

208,95,22.63158,0.84612,4.57895,0.97973,0.01961,0.01961

209,95,22.63158,0.84612,4.57895,0.97973,0.01961,0.01961

210,95,23.00000,0.83429,4.71579,0.98031,0.01523,0.01523

211,95,21.85263,0.81797,4.54737,0.97517,0.01685,0.01685

212,95,22.53684,0.83081,4.63158,0.97778,0.01641,0.01641

213,95,22.53684,0.83081,4.63158,0.97778,0.01641,0.01641

214,95,22.53684,0.83081,4.63158,0.97778,0.01641,0.01641

215,95,22.53684,0.83081,4.63158,0.97778,0.01641,0.01641

216,95,22.53684,0.83081,4.63158,0.97778,0.01641,0.01641

217,95,22.53684,0.83081,4.63158,0.97778,0.01641,0.01641

218,95,22.53684,0.83081,4.63158,0.97778,0.01641,0.01641

219,95,22.53684,0.83081,4.63158,0.97778,0.01641,0.01641

220,95,22.53684,0.83081,4.63158,0.97778,0.01641,0.01641

221,95,22.53684,0.83081,4.63158,0.97778,0.01641,0.01641

222,95,22.11579,0.82782,4.54737,0.97517,0.01760,0.01760

223,95,22.11579,0.82782,4.54737,0.97517,0.01760,0.01760

224,95,22.12632,0.82723,4.53684,0.97072,0.01865,0.01865

225,95,22.53684,0.83081,4.63158,0.97778,0.01641,0.01641

226,95,22.11579,0.82782,4.54737,0.97517,0.01760,0.01760

227,95,22.53684,0.83081,4.63158,0.97778,0.01641,0.01641

228,95,22.09474,0.82605,4.52632,0.96629,0.01970,0.01970

229,95,23.00000,0.83429,4.71579,0.98031,0.01523,0.01523

230,95,22.53684,0.83081,4.63158,0.97778,0.01641,0.01641

231,95,22.53684,0.83081,4.63158,0.97778,0.01641,0.01641

232,95,22.54737,0.83023,4.62105,0.97339,0.01746,0.01746

233,95,22.12632,0.82723,4.53684,0.97072,0.01865,0.01865

234,95,21.83158,0.81621,4.53684,0.97072,0.01911,0.01911

235,95,22.87368,0.82971,4.71579,0.98031,0.01547,0.01547

236,95,22.83158,0.82881,4.70526,0.98458,0.01577,0.01577

237,95,22.43158,0.82693,4.63158,0.97778,0.01885,0.01885

238,95,21.72632,0.81228,4.52632,0.96629,0.02026,0.02026

239,95,21.80000,0.81600,4.54737,0.97517,0.01817,0.01817

240,95,21.75789,0.81346,4.53684,0.97072,0.01929,0.01929

241,95,22.32632,0.82369,4.62105,0.98210,0.01685,0.01685

242,95,22.38947,0.82538,4.63158,0.97778,0.01666,0.01666

243,95,22.75789,0.82551,4.71579,0.98031,0.01908,0.01908

244,95,21.80000,0.81503,4.53684,0.97072,0.01712,0.01712

245,95,22.82105,0.82780,4.71579,0.98031,0.01210,0.01210

246,95,21.82105,0.81582,4.52632,0.96629,0.01369,0.01369

247,95,22.24211,0.81995,4.64211,0.98000,0.01255,0.01255

248,95,22.66316,0.82207,4.73684,0.98468,0.01568,0.01568

249,95,22.23158,0.81956,4.64211,0.98000,0.01800,0.01800

250,95,21.77895,0.81425,4.53684,0.97072,0.01929,0.01929

251,95,21.75789,0.81346,4.53684,0.97072,0.01929,0.01929

252,95,22.22105,0.81917,4.62105,0.97556,0.01707,0.01707

253,95,22.31579,0.82266,4.62105,0.97556,0.01564,0.01564

254,95,22.31579,0.82266,4.62105,0.97556,0.01174,0.01174

255,95,22.46316,0.82874,4.60000,0.97763,0.01197,0.01197

256,95,22.22105,0.81917,4.62105,0.97556,0.01514,0.01514

257,95,22.14737,0.82900,4.50526,0.96396,0.01423,0.01423

258,95,22.49474,0.82926,4.60000,0.97111,0.01313,0.01313

259,95,22.49474,0.82926,4.60000,0.97111,0.01313,0.01313

260,95,22.46316,0.82809,4.58947,0.96889,0.01307,0.01307

261,95,22.32632,0.82305,4.58947,0.96889,0.01411,0.01411

262,95,22.43158,0.82693,4.58947,0.96889,0.01308,0.01308

263,95,22.81053,0.82805,4.67368,0.97797,0.01176,0.01176

264,95,22.78947,0.82665,4.68421,0.97374,0.01210,0.01210

265,95,22.78947,0.82665,4.68421,0.97374,0.01210,0.01210

266,95,22.17895,0.83018,4.50526,0.96396,0.01450,0.01450

267,95,22.86316,0.82996,4.67368,0.97797,0.01176,0.01176

268,95,22.50526,0.82965,4.60000,0.97111,0.01345,0.01345

269,95,22.51579,0.82907,4.58947,0.96674,0.01347,0.01347

270,95,22.23158,0.83117,4.50526,0.96396,0.01464,0.01464

271,95,22.51579,0.83068,4.58947,0.97539,0.01306,0.01306

272,95,22.48421,0.82887,4.60000,0.97111,0.01313,0.01313

273,95,22.21053,0.83136,4.51579,0.96840,0.01443,0.01443

274,95,22.48421,0.82951,4.58947,0.97539,0.01297,0.01297

275,95,22.23158,0.83117,4.50526,0.96396,0.01464,0.01464

276,95,22.23158,0.83117,4.50526,0.96396,0.01450,0.01450

277,95,22.47368,0.82848,4.60000,0.97111,0.01326,0.01326

278,95,22.47368,0.82848,4.60000,0.97111,0.01290,0.01290

279,95,22.80000,0.82767,4.67368,0.97797,0.01129,0.01129

280,95,22.76842,0.82589,4.68421,0.97374,0.01140,0.01140

281,95,22.31579,0.83629,4.52632,0.97285,0.01341,0.01341

282,95,22.37895,0.83668,4.52632,0.96847,0.01157,0.01157

283,95,22.57895,0.83236,4.60000,0.97111,0.00910,0.00910

284,95,22.54737,0.83120,4.60000,0.97111,0.01034,0.01034

285,95,22.33684,0.83609,4.53684,0.97291,0.00895,0.00895

286,95,22.57895,0.83301,4.60000,0.97763,0.01128,0.01128

287,95,22.32632,0.83471,4.49474,0.96171,0.00851,0.00851

288,95,22.18947,0.82959,4.46316,0.95281,0.01045,0.01045

289,95,22.72632,0.82436,4.67368,0.97155,0.01017,0.01017

290,95,22.24211,0.83255,4.50526,0.96614,0.01288,0.01288

291,95,22.49474,0.82990,4.54737,0.96644,0.01301,0.01301

292,95,22.78947,0.82728,4.66316,0.97577,0.01152,0.01152

293,95,22.76842,0.82589,4.68421,0.97374,0.01017,0.01017

294,95,22.36842,0.82460,4.62105,0.97556,0.01688,0.01688

295,95,22.65263,0.82232,4.69474,0.98238,0.01680,0.01680

296,95,22.03158,0.81218,4.57895,0.96667,0.02464,0.02464

297,95,22.38947,0.81214,4.65263,0.96718,0.02126,0.02126

298,95,22.21053,0.81878,4.58947,0.96889,0.02639,0.02639

299,95,22.47368,0.81582,4.68421,0.98018,0.01962,0.01962

300,95,22.49474,0.81658,4.68421,0.98018,0.02187,0.02187

301,95,22.43158,0.81429,4.70526,0.98458,0.01951,0.01951

302,95,21.97895,0.82270,4.50526,0.96614,0.01983,0.01983

303,95,22.01053,0.81141,4.57895,0.96667,0.02779,0.02779

304,95,22.07368,0.81374,4.58947,0.96889,0.02114,0.02114

305,95,22.08421,0.81412,4.58947,0.96889,0.02280,0.02280

306,95,22.04211,0.82506,4.50526,0.96614,0.01920,0.01920

307,95,22.16842,0.81723,4.61053,0.97333,0.03071,0.03071

308,95,22.17895,0.81762,4.58947,0.96889,0.02451,0.02451

309,95,22.11579,0.81529,4.58947,0.96889,0.02357,0.02357

310,95,21.96842,0.82230,4.50526,0.96614,0.03149,0.03149

311,95,22.00000,0.82348,4.50526,0.96614,0.02283,0.02283

312,95,22.10526,0.82742,4.50526,0.96614,0.02328,0.02328

313,95,22.10526,0.81490,4.58947,0.96889,0.02811,0.02811

314,95,22.08421,0.81412,4.60000,0.97111,0.02188,0.02188

315,95,22.13684,0.82763,4.51579,0.96622,0.01582,0.01582

316,95,22.18947,0.81801,4.61053,0.97333,0.03182,0.03182

317,95,21.93684,0.82015,4.46316,0.95281,0.02384,0.02384

318,95,22.20000,0.83195,4.58947,0.98643,0.03580,0.03580

319,95,22.09474,0.81451,4.60000,0.97111,0.03182,0.03182

320,95,22.22105,0.81981,4.61053,0.97987,0.02389,0.02389

321,95,22.08421,0.82566,4.50526,0.96396,0.01834,0.01834

322,95,22.32632,0.81047,4.66316,0.97577,0.01955,0.01955

323,95,22.27368,0.82175,4.58947,0.97539,0.01799,0.01799

324,95,22.05263,0.82545,4.48421,0.95946,0.01872,0.01872

325,95,22.29474,0.80871,4.66316,0.96937,0.02027,0.02027

326,95,22.14737,0.82802,4.50526,0.96396,0.02132,0.02132

327,95,22.25263,0.82033,4.57895,0.96667,0.01919,0.01919

328,95,22.52632,0.81711,4.67368,0.97155,0.01705,0.01705

329,95,22.43158,0.81367,4.66316,0.96937,0.01858,0.01858

330,95,22.34737,0.82383,4.61053,0.97333,0.02829,0.02829

331,95,22.05263,0.81296,4.58947,0.96889,0.02574,0.02574

332,95,22.10526,0.81553,4.58947,0.97539,0.02837,0.02837

333,95,22.09474,0.81451,4.57895,0.96667,0.02915,0.02915

334,95,22.11579,0.82684,4.48421,0.95946,0.02490,0.02490

335,95,22.27368,0.80794,4.68421,0.97374,0.02471,0.02471

336,95,21.85263,0.81893,4.52632,0.97285,0.02112,0.02112

337,95,21.90526,0.80816,4.62105,0.98210,0.02906,0.02906

338,95,21.65263,0.79821,4.60000,0.97111,0.03382,0.03382

339,95,21.67368,0.79899,4.57895,0.96667,0.02911,0.02911

340,95,21.89474,0.79420,4.70526,0.97812,0.02188,0.02188

341,95,21.66316,0.79767,4.61053,0.97118,0.02626,0.02626

342,95,21.63158,0.79744,4.61053,0.97333,0.02725,0.02725

343,95,21.67368,0.79899,4.62105,0.97556,0.03383,0.03383

344,95,21.67368,0.78618,4.73684,0.98468,0.03082,0.03082

345,95,21.77895,0.80287,4.60000,0.97111,0.02887,0.02887

346,95,21.78947,0.80326,4.60000,0.97111,0.02899,0.02899

347,95,21.62105,0.79705,4.61053,0.97333,0.03416,0.03416

348,95,21.53684,0.80615,4.54737,0.97297,0.02801,0.02801

349,95,21.70526,0.81149,4.51579,0.96622,0.02813,0.02813

350,95,21.87368,0.79343,4.68421,0.97374,0.03744,0.03744

351,95,21.70526,0.80016,4.60000,0.97111,0.03499,0.03499

352,95,21.60000,0.79627,4.62105,0.97556,0.03832,0.03832

353,95,21.47368,0.77892,4.65263,0.96718,0.04292,0.04292

354,95,21.54737,0.79341,4.63158,0.97561,0.04771,0.04771

355,95,21.52632,0.79417,4.62105,0.98210,0.03152,0.03152

356,95,21.48421,0.80323,4.51579,0.96622,0.03727,0.03727

357,95,21.57895,0.79550,4.60000,0.97111,0.04186,0.04186

358,95,21.41053,0.78929,4.62105,0.97556,0.03759,0.03759

359,95,21.45263,0.79084,4.65263,0.98222,0.03617,0.03617

360,95,21.24211,0.79418,4.53684,0.97072,0.03689,0.03689

361,95,21.34737,0.77434,4.73684,0.98468,0.04041,0.04041

362,95,21.57895,0.80677,4.52632,0.96847,0.03561,0.03561

363,95,21.17895,0.78075,4.65263,0.98222,0.04380,0.04380

364,95,21.29474,0.78411,4.62105,0.97339,0.05129,0.05129

365,95,21.38947,0.80063,4.51579,0.96622,0.03606,0.03606

366,95,21.40000,0.80008,4.52632,0.96847,0.04533,0.04533

367,95,21.30526,0.78602,4.61053,0.97987,0.03769,0.03769

368,95,21.30526,0.79654,4.52632,0.96629,0.05204,0.05204

369,95,21.09474,0.78867,4.56842,0.97748,0.04694,0.04694

370,95,21.14737,0.79063,4.49474,0.96171,0.05168,0.05168

371,95,21.29474,0.77302,4.70526,0.98458,0.03423,0.03423

372,95,21.48421,0.77990,4.65263,0.97357,0.03524,0.03524

373,95,21.60000,0.78410,4.65263,0.97357,0.03320,0.03320

374,95,21.35789,0.78735,4.57895,0.96667,0.03670,0.03670

375,95,21.21053,0.78252,4.62105,0.98210,0.03055,0.03055

376,95,21.56842,0.80733,4.48421,0.96163,0.02932,0.02932

377,95,21.56842,0.80638,4.50526,0.96396,0.02462,0.02462

378,95,20.77895,0.75372,4.72632,0.98249,0.04398,0.04398

379,95,20.91579,0.77105,4.67368,0.98667,0.02763,0.02763

380,95,20.84211,0.76834,4.63158,0.97778,0.03151,0.03151

381,95,20.56842,0.75736,4.63158,0.97561,0.04521,0.04521

382,95,20.85263,0.76932,4.67368,0.99329,0.02606,0.02606

383,95,20.46316,0.75349,4.58947,0.96674,0.03816,0.03816

384,95,20.55789,0.74570,4.75789,0.98906,0.04166,0.04166

385,95,20.82105,0.76756,4.63158,0.97778,0.03035,0.03035

386,95,21.06316,0.77648,4.62105,0.97556,0.02559,0.02559

387,95,20.74737,0.76484,4.61053,0.97333,0.03293,0.03293

388,95,20.63158,0.76057,4.64211,0.98000,0.03381,0.03381

389,95,20.85263,0.76872,4.61053,0.97333,0.03176,0.03176

390,95,20.98947,0.76136,4.67368,0.97155,0.04198,0.04198

391,95,20.90526,0.77126,4.65263,0.98881,0.02414,0.02414

392,95,20.73684,0.76445,4.60000,0.97111,0.03325,0.03325

393,95,21.01053,0.77454,4.60000,0.97111,0.03231,0.03231

394,95,20.71579,0.76368,4.63158,0.97778,0.03225,0.03225

395,95,21.46316,0.80339,4.54737,0.97517,0.01785,0.01785

396,95,21.02105,0.78591,4.51579,0.96622,0.02543,0.02543

397,95,21.00000,0.76174,4.61053,0.95842,0.04475,0.04475

