epoch,ctc_loss,loss,val_ctc_loss,val_loss
32,78.17725372314453,78.17725372314453,77.81098175048828,77.81098175048828
33,78.03572845458984,78.03572845458984,79.06832885742188,79.06832885742188
34,78.02388000488281,78.02388000488281,79.00309753417969,79.00309753417969
35,77.936767578125,77.936767578125,77.70236206054688,77.70236206054688
36,77.8740005493164,77.8740005493164,77.65121459960938,77.65121459960938
37,77.7926025390625,77.7926025390625,78.94985961914062,78.94985961914062
38,77.8321762084961,77.8321762084961,77.59196472167969,77.59196472167969
39,77.81722259521484,77.81722259521484,78.8528823852539,78.8528823852539
40,77.79804992675781,77.79804992675781,77.54815673828125,77.54815673828125
41,78.13020324707031,78.13020324707031,77.49884796142578,77.49884796142578
42,77.68228912353516,77.68228912353516,77.4564208984375,77.4564208984375
43,77.65675354003906,77.65675354003906,77.41963958740234,77.41963958740234
44,77.56487274169922,77.56487274169922,77.330078125,77.330078125
45,77.51030731201172,77.51030731201172,78.55835723876953,78.55835723876953
46,77.48995208740234,77.48995208740234,77.23601531982422,77.23601531982422
47,77.38673400878906,77.38673400878906,77.21363067626953,77.21363067626953
48,77.31790924072266,77.31790924072266,77.18340301513672,77.18340301513672
49,77.24496459960938,77.24496459960938,78.41381072998047,78.41381072998047
50,77.20174407958984,77.20174407958984,77.07986450195312,77.07986450195312
51,77.1378402709961,77.1378402709961,77.03240203857422,77.03240203857422
52,77.02664947509766,77.02664947509766,77.01224517822266,77.01224517822266
53,76.99539947509766,76.99539947509766,78.21631622314453,78.21631622314453
54,76.96732330322266,76.96732330322266,78.18268585205078,78.18268585205078
55,76.93645477294922,76.93645477294922,76.87914276123047,76.87914276123047
56,76.91337585449219,76.91337585449219,76.83858489990234,76.83858489990234
57,76.87604522705078,76.87604522705078,76.81915283203125,76.81915283203125
58,76.8485107421875,76.8485107421875,76.78385162353516,76.78385162353516
59,76.80020141601562,76.80020141601562,77.99601745605469,77.99601745605469
60,76.71186065673828,76.71186065673828,76.69062805175781,76.69062805175781
61,76.7018051147461,76.7018051147461,76.68280792236328,76.68280792236328
62,76.63655090332031,76.63655090332031,76.65151977539062,76.65151977539062
63,76.56489562988281,76.56489562988281,76.60589599609375,76.60589599609375
64,76.5567398071289,76.5567398071289,76.55945587158203,76.55945587158203
65,76.53526306152344,76.53526306152344,76.53922271728516,76.53922271728516
66,76.46924591064453,76.46924591064453,77.73892974853516,77.73892974853516
67,76.43429565429688,76.43429565429688,76.46387481689453,76.46387481689453
68,76.44013214111328,76.44013214111328,77.6600112915039,77.6600112915039
69,76.38798522949219,76.38798522949219,76.37612915039062,76.37612915039062
70,76.33638763427734,76.33638763427734,76.34573364257812,76.34573364257812
71,76.27725982666016,76.27725982666016,76.28607940673828,76.28607940673828
72,76.22245025634766,76.22245025634766,76.2600326538086,76.2600326538086
73,76.1517562866211,76.1517562866211,77.46947479248047,77.46947479248047
74,76.15182495117188,76.15182495117188,76.15885162353516,76.15885162353516
75,76.1180419921875,76.1180419921875,76.12450408935547,76.12450408935547
76,76.05824279785156,76.05824279785156,76.09510040283203,76.09510040283203
77,76.07048034667969,76.07048034667969,76.0835952758789,76.0835952758789
78,76.05685424804688,76.05685424804688,77.28011322021484,77.28011322021484
79,75.98365020751953,75.98365020751953,76.01451110839844,76.01451110839844
80,75.94623565673828,75.94623565673828,75.96438598632812,75.96438598632812
81,75.91197967529297,75.91197967529297,77.16333770751953,77.16333770751953
82,75.88168334960938,75.88168334960938,75.86998748779297,75.86998748779297
83,76.02131652832031,76.02131652832031,75.81214904785156,75.81214904785156
84,75.80119323730469,75.80119323730469,75.80048370361328,75.80048370361328
85,75.76313781738281,75.76313781738281,75.70308685302734,75.70308685302734
86,75.72553253173828,75.72553253173828,75.67967224121094,75.67967224121094
87,75.71640014648438,75.71640014648438,75.72171020507812,75.72171020507812
88,75.6714859008789,75.6714859008789,76.93389892578125,76.93389892578125
89,75.61408996582031,75.61408996582031,76.89264678955078,76.89264678955078
90,75.5928726196289,75.5928726196289,76.84333038330078,76.84333038330078
91,75.55481719970703,75.55481719970703,75.60486602783203,75.60486602783203
92,75.49445343017578,75.49445343017578,75.56513214111328,75.56513214111328
93,75.48017120361328,75.48017120361328,75.49384307861328,75.49384307861328
94,75.40592193603516,75.40592193603516,75.51461791992188,75.51461791992188
95,75.36348724365234,75.36348724365234,76.67450714111328,76.67450714111328
96,75.35393524169922,75.35393524169922,75.3866958618164,75.3866958618164
97,75.32166290283203,75.32166290283203,75.3516845703125,75.3516845703125
98,75.26992797851562,75.26992797851562,76.5739517211914,76.5739517211914
99,75.2684326171875,75.2684326171875,75.28862762451172,75.28862762451172
100,75.20320129394531,75.20320129394531,76.5187759399414,76.5187759399414
101,75.17024230957031,75.17024230957031,76.49309539794922,76.49309539794922
102,75.14857482910156,75.14857482910156,75.19190216064453,75.19190216064453
103,75.11827850341797,75.11827850341797,75.20549774169922,75.20549774169922
104,75.0666275024414,75.0666275024414,76.39071655273438,76.39071655273438
105,75.06349182128906,75.06349182128906,76.36154174804688,76.36154174804688
106,75.00476837158203,75.00476837158203,76.33057403564453,76.33057403564453
107,75.0054702758789,75.0054702758789,75.04915618896484,75.04915618896484
108,74.98751831054688,74.98751831054688,76.28230285644531,76.28230285644531
109,74.93038940429688,74.93038940429688,76.2499771118164,76.2499771118164
110,74.89424133300781,74.89424133300781,76.20459747314453,76.20459747314453
111,74.8537826538086,74.8537826538086,74.90653228759766,74.90653228759766
112,74.82603454589844,74.82603454589844,74.87810516357422,74.87810516357422
113,74.76954650878906,74.76954650878906,76.11554718017578,76.11554718017578
114,74.78153991699219,74.78153991699219,74.8115234375,74.8115234375
115,74.73358917236328,74.73358917236328,76.04290771484375,76.04290771484375
116,74.7308349609375,74.7308349609375,74.74442291259766,74.74442291259766
117,74.64965057373047,74.64965057373047,74.71239471435547,74.71239471435547
118,74.6246566772461,74.6246566772461,74.73503112792969,74.73503112792969
119,74.59928131103516,74.59928131103516,74.65540313720703,74.65540313720703
120,74.58621978759766,74.58621978759766,74.63180541992188,74.63180541992188
121,74.54132843017578,74.54132843017578,74.6589584350586,74.6589584350586
122,74.5169448852539,74.5169448852539,75.83670806884766,75.83670806884766
123,74.45527648925781,74.45527648925781,74.53858184814453,74.53858184814453
124,74.47451782226562,74.47451782226562,74.50958251953125,74.50958251953125
125,74.73595428466797,74.73595428466797,75.7717056274414,75.7717056274414
126,74.47307586669922,74.47307586669922,75.72661590576172,75.72661590576172
127,74.40840148925781,74.40840148925781,74.43872833251953,74.43872833251953
128,74.3489990234375,74.3489990234375,75.6927719116211,75.6927719116211
129,74.34708404541016,74.34708404541016,74.46636199951172,74.46636199951172
130,74.30448913574219,74.30448913574219,74.36079406738281,74.36079406738281
131,74.26432800292969,74.26432800292969,75.59048461914062,75.59048461914062
132,74.22592163085938,74.22592163085938,74.3597412109375,74.3597412109375
133,74.22071075439453,74.22071075439453,75.53683471679688,75.53683471679688
134,74.1714096069336,74.1714096069336,74.306884765625,74.306884765625
135,74.15312194824219,74.15312194824219,75.47785186767578,75.47785186767578
136,74.1598892211914,74.1598892211914,75.44281768798828,75.44281768798828
137,74.12791442871094,74.12791442871094,74.22005462646484,74.22005462646484
138,74.07888793945312,74.07888793945312,74.19192504882812,74.19192504882812
139,74.0628890991211,74.0628890991211,75.37083435058594,75.37083435058594
140,74.01451873779297,74.01451873779297,75.35394287109375,75.35394287109375
141,74.00267791748047,74.00267791748047,74.12400817871094,74.12400817871094
142,74.00186157226562,74.00186157226562,74.03731536865234,74.03731536865234
143,73.97280883789062,73.97280883789062,74.01250457763672,74.01250457763672
144,73.95616912841797,73.95616912841797,75.24798583984375,75.24798583984375
145,73.93789672851562,73.93789672851562,73.96979522705078,73.96979522705078
146,73.91539001464844,73.91539001464844,74.01052856445312,74.01052856445312
147,73.86634826660156,73.86634826660156,75.18331146240234,75.18331146240234
148,73.85697174072266,73.85697174072266,73.9599838256836,73.9599838256836
149,73.84296417236328,73.84296417236328,73.93733978271484,73.93733978271484
150,73.8119888305664,73.8119888305664,73.85592651367188,73.85592651367188
151,73.81008911132812,73.81008911132812,73.89083099365234,73.89083099365234
152,73.76567077636719,73.76567077636719,73.81548309326172,73.81548309326172
153,73.75888061523438,73.75888061523438,75.04654693603516,75.04654693603516
154,73.72473907470703,73.72473907470703,73.76651000976562,73.76651000976562
155,73.68402862548828,73.68402862548828,73.7408676147461,73.7408676147461
156,73.68205261230469,73.68205261230469,74.97561645507812,74.97561645507812
157,73.65274047851562,73.65274047851562,73.75467681884766,73.75467681884766
158,73.6341552734375,73.6341552734375,73.66768646240234,73.66768646240234
159,73.62687683105469,73.62687683105469,73.64513397216797,73.64513397216797
160,73.58235168457031,73.58235168457031,74.8704605102539,74.8704605102539
161,73.53314971923828,73.53314971923828,73.65240478515625,73.65240478515625
162,73.53889465332031,73.53889465332031,73.57537841796875,73.57537841796875
163,73.50489807128906,73.50489807128906,73.55280303955078,73.55280303955078
164,73.48650360107422,73.48650360107422,73.53385162353516,73.53385162353516
165,73.4894027709961,73.4894027709961,74.74921417236328,74.74921417236328
166,73.45585632324219,73.45585632324219,73.47759246826172,73.47759246826172
167,73.90642547607422,73.90642547607422,73.54930877685547,73.54930877685547
168,73.30860900878906,73.30860900878906,74.7001953125,74.7001953125
169,73.40299987792969,73.40299987792969,73.49597930908203,73.49597930908203
170,73.37451171875,73.37451171875,73.45130157470703,73.45130157470703
171,73.31005096435547,73.31005096435547,73.3763198852539,73.3763198852539
172,73.31804656982422,73.31804656982422,73.35374450683594,73.35374450683594
173,73.29279327392578,73.29279327392578,73.38972473144531,73.38972473144531
174,73.26924133300781,73.26924133300781,74.54522705078125,74.54522705078125
175,73.26482391357422,73.26482391357422,74.52025604248047,74.52025604248047
176,73.19609832763672,73.19609832763672,73.26541900634766,73.26541900634766
177,73.18695831298828,73.18695831298828,73.24291229248047,73.24291229248047
178,73.1639175415039,73.1639175415039,73.21940612792969,73.21940612792969
179,73.15613555908203,73.15613555908203,73.19355010986328,73.19355010986328
180,73.11652374267578,73.11652374267578,73.16863250732422,73.16863250732422
181,73.1144027709961,73.1144027709961,73.1457748413086,73.1457748413086
182,73.06314086914062,73.06314086914062,73.123046875,73.123046875
183,73.06509399414062,73.06509399414062,73.15152740478516,73.15152740478516
184,73.04901885986328,73.04901885986328,73.08444213867188,73.08444213867188
185,73.03568267822266,73.03568267822266,73.1152572631836,73.1152572631836
186,72.99160766601562,72.99160766601562,73.0454330444336,73.0454330444336
187,72.99910736083984,72.99910736083984,74.24127197265625,74.24127197265625
188,72.96839904785156,72.96839904785156,73.05453491210938,73.05453491210938
189,72.94182586669922,72.94182586669922,73.02234649658203,73.02234649658203
190,72.89552307128906,72.89552307128906,72.9498291015625,72.9498291015625
191,72.89494323730469,72.89494323730469,72.92324829101562,72.92324829101562
192,72.89302062988281,72.89302062988281,72.90930938720703,72.90930938720703
193,72.85108184814453,72.85108184814453,72.88867950439453,72.88867950439453
194,72.8438949584961,72.8438949584961,74.06991577148438,74.06991577148438
195,72.80110168457031,72.80110168457031,74.04586791992188,74.04586791992188
196,72.7898941040039,72.7898941040039,74.01934051513672,74.01934051513672
197,72.77054595947266,72.77054595947266,72.81705474853516,72.81705474853516
198,72.72843170166016,72.72843170166016,72.76811981201172,72.76811981201172
199,72.76660919189453,72.76660919189453,72.74906921386719,72.74906921386719
200,72.7066421508789,72.7066421508789,72.72237396240234,72.72237396240234
201,72.66744232177734,72.66744232177734,72.7269515991211,72.7269515991211
202,72.63886260986328,72.63886260986328,72.70394134521484,72.70394134521484
203,72.61671447753906,72.61671447753906,72.6584701538086,72.6584701538086
204,72.62873077392578,72.62873077392578,73.8326187133789,73.8326187133789
205,72.6119155883789,72.6119155883789,73.80137634277344,73.80137634277344
206,72.5435791015625,72.5435791015625,73.7743911743164,73.7743911743164
207,72.5293197631836,72.5293197631836,72.55365753173828,72.55365753173828
208,72.50483703613281,72.50483703613281,72.53084564208984,72.53084564208984
209,72.76502227783203,72.76502227783203,73.77526092529297,73.77526092529297
210,72.54329681396484,72.54329681396484,73.70191192626953,73.70191192626953
211,72.452880859375,72.452880859375,72.50970458984375,72.50970458984375
212,72.44815063476562,72.44815063476562,72.48487854003906,72.48487854003906
213,72.38794708251953,72.38794708251953,72.45403289794922,72.45403289794922
214,72.36717224121094,72.36717224121094,72.40184783935547,72.40184783935547
215,72.36210632324219,72.36210632324219,73.56332397460938,73.56332397460938
216,72.4010238647461,72.4010238647461,73.53972625732422,73.53972625732422
217,72.3539047241211,72.3539047241211,72.33194732666016,72.33194732666016
218,72.28987121582031,72.28987121582031,72.3138198852539,72.3138198852539
219,72.2556381225586,72.2556381225586,72.29235076904297,72.29235076904297
220,72.25186920166016,72.25186920166016,72.28936767578125,72.28936767578125
221,72.24795532226562,72.24795532226562,72.24671173095703,72.24671173095703
222,72.21163940429688,72.21163940429688,72.2532958984375,72.2532958984375
223,72.20944213867188,72.20944213867188,72.20232391357422,72.20232391357422
224,72.14485931396484,72.14485931396484,72.18204498291016,72.18204498291016
225,72.16133117675781,72.16133117675781,72.18783569335938,72.18783569335938
226,72.1282730102539,72.1282730102539,72.1401596069336,72.1401596069336
227,72.09578704833984,72.09578704833984,72.11608123779297,72.11608123779297
228,72.06846618652344,72.06846618652344,72.1213150024414,72.1213150024414
229,72.0438461303711,72.0438461303711,72.07579040527344,72.07579040527344
230,72.02821350097656,72.02821350097656,73.21380615234375,73.21380615234375
231,72.0103988647461,72.0103988647461,73.1863784790039,73.1863784790039
232,72.01911163330078,72.01911163330078,72.0113525390625,72.0113525390625
233,71.97563171386719,71.97563171386719,73.13973236083984,73.13973236083984
234,71.94602966308594,71.94602966308594,71.9622573852539,71.9622573852539
235,71.94522857666016,71.94522857666016,71.9382095336914,71.9382095336914
236,71.92070770263672,71.92070770263672,73.06652069091797,73.06652069091797
237,71.88414001464844,71.88414001464844,73.0448226928711,73.0448226928711
238,71.8592758178711,71.8592758178711,71.87334442138672,71.87334442138672
239,71.8500747680664,71.8500747680664,72.990234375,72.990234375
240,71.80330657958984,71.80330657958984,71.83451080322266,71.83451080322266
241,71.79066467285156,71.79066467285156,71.80559539794922,71.80559539794922
242,72.02568817138672,72.02568817138672,73.0068359375,73.0068359375
243,71.79460144042969,71.79460144042969,71.80963897705078,71.80963897705078
244,71.75279998779297,71.75279998779297,72.87344360351562,72.87344360351562
245,71.70862579345703,71.70862579345703,71.71527099609375,71.71527099609375
246,71.67251586914062,71.67251586914062,71.70081329345703,71.70081329345703
247,71.66544342041016,71.66544342041016,71.66642761230469,71.66642761230469
248,71.59767150878906,71.59767150878906,71.64945983886719,71.64945983886719
249,71.63282775878906,71.63282775878906,71.6123275756836,71.6123275756836
250,71.5789794921875,71.5789794921875,71.585205078125,71.585205078125
251,71.56220245361328,71.56220245361328,71.56271362304688,71.56271362304688
252,71.5190658569336,71.5190658569336,72.6534423828125,72.6534423828125
253,71.51712799072266,71.51712799072266,71.50872802734375,71.50872802734375
254,71.45122528076172,71.45122528076172,72.59087371826172,72.59087371826172
255,71.458984375,71.458984375,71.45245361328125,71.45245361328125
256,71.42691040039062,71.42691040039062,72.5301513671875,72.5301513671875
257,71.38300323486328,71.38300323486328,71.39349365234375,71.39349365234375
258,71.36534881591797,71.36534881591797,71.3721923828125,71.3721923828125
259,71.33570861816406,71.33570861816406,71.3478775024414,71.3478775024414
260,71.32118225097656,71.32118225097656,71.32279205322266,71.32279205322266
261,71.31221771240234,71.31221771240234,71.2983627319336,71.2983627319336
262,71.26363372802734,71.26363372802734,71.26742553710938,71.26742553710938
263,71.25759887695312,71.25759887695312,72.33847045898438,72.33847045898438
264,71.22249603271484,71.22249603271484,71.20865631103516,71.20865631103516
265,71.21678161621094,71.21678161621094,71.18682098388672,71.18682098388672
266,71.16621398925781,71.16621398925781,71.16194152832031,71.16194152832031
267,71.15998840332031,71.15998840332031,71.13349914550781,71.13349914550781
268,71.12162017822266,71.12162017822266,71.11238098144531,71.11238098144531
269,71.11503601074219,71.11503601074219,71.08402252197266,71.08402252197266
270,71.07372283935547,71.07372283935547,72.15006256103516,72.15006256103516
271,71.05062103271484,71.05062103271484,71.02664184570312,71.02664184570312
272,70.99734497070312,70.99734497070312,70.9981689453125,70.9981689453125
273,71.00475311279297,71.00475311279297,70.96484375,70.96484375
274,70.97010040283203,70.97010040283203,70.94635009765625,70.94635009765625
275,70.94770050048828,70.94770050048828,70.92122650146484,70.92122650146484
276,70.91752624511719,70.91752624511719,70.8966064453125,70.8966064453125
277,70.87785339355469,70.87785339355469,71.95331573486328,71.95331573486328
278,70.86978912353516,70.86978912353516,70.84149932861328,70.84149932861328
279,70.85726928710938,70.85726928710938,70.82026672363281,70.82026672363281
280,70.81376647949219,70.81376647949219,70.79389190673828,70.79389190673828
281,70.81990814208984,70.81990814208984,70.7832260131836,70.7832260131836
282,70.80538940429688,70.80538940429688,70.75385284423828,70.75385284423828
283,70.74856567382812,70.74856567382812,71.7975082397461,71.7975082397461
284,71.16361999511719,71.16361999511719,70.76302337646484,70.76302337646484
285,70.62976837158203,70.62976837158203,71.79850006103516,71.79850006103516
286,70.7011947631836,70.7011947631836,71.74381256103516,71.74381256103516
287,70.71025848388672,70.71025848388672,70.63806915283203,70.63806915283203
288,70.6412582397461,70.6412582397461,70.61226654052734,70.61226654052734
289,70.62484741210938,70.62484741210938,71.66345977783203,71.66345977783203
290,70.59403991699219,70.59403991699219,71.64065551757812,71.64065551757812
291,70.62846374511719,70.62846374511719,71.61917114257812,71.61917114257812
292,70.5780029296875,70.5780029296875,71.59627532958984,71.59627532958984
293,70.54402160644531,70.54402160644531,71.57479095458984,71.57479095458984
294,70.53959655761719,70.53959655761719,71.55038452148438,71.55038452148438
295,70.4775161743164,70.4775161743164,71.52682495117188,71.52682495117188
296,70.48188018798828,70.48188018798828,71.5007553100586,71.5007553100586
297,70.4856948852539,70.4856948852539,71.47521209716797,71.47521209716797
298,70.40882873535156,70.40882873535156,71.44611358642578,71.44611358642578
299,70.41944122314453,70.41944122314453,70.35945129394531,70.35945129394531
300,70.36907196044922,70.36907196044922,70.33384704589844,70.33384704589844
301,70.37212371826172,70.37212371826172,70.31049346923828,70.31049346923828
302,70.3344955444336,70.3344955444336,70.2857894897461,70.2857894897461
303,70.29335021972656,70.29335021972656,70.25865173339844,70.25865173339844
304,70.30899810791016,70.30899810791016,70.23314666748047,70.23314666748047
305,70.25912475585938,70.25912475585938,71.25548553466797,71.25548553466797
306,70.26232147216797,70.26232147216797,71.2359848022461,71.2359848022461
307,70.27127838134766,70.27127838134766,70.15831756591797,70.15831756591797
308,70.17839813232422,70.17839813232422,70.13052368164062,70.13052368164062
309,70.17295837402344,70.17295837402344,71.15723419189453,71.15723419189453
310,70.09539031982422,70.09539031982422,70.0870132446289,70.0870132446289
311,70.03732299804688,70.03732299804688,70.06969451904297,70.06969451904297
312,70.11288452148438,70.11288452148438,71.08487701416016,71.08487701416016
313,70.00794982910156,70.00794982910156,70.01969146728516,70.01969146728516
314,70.01487731933594,70.01487731933594,69.9698257446289,69.9698257446289
315,69.99293518066406,69.99293518066406,69.94296264648438,69.94296264648438
316,69.95805358886719,69.95805358886719,70.95767974853516,70.95767974853516
317,69.9580078125,69.9580078125,70.9081039428711,70.9081039428711
318,69.86995697021484,69.86995697021484,70.8924560546875,70.8924560546875
319,69.98851776123047,69.98851776123047,70.88204956054688,70.88204956054688
320,69.87236785888672,69.87236785888672,70.81507110595703,70.81507110595703
321,69.76311492919922,69.76311492919922,69.77730560302734,69.77730560302734
322,69.76921844482422,69.76921844482422,70.72765350341797,70.72765350341797
323,69.65623474121094,69.65623474121094,70.69673919677734,70.69673919677734
324,69.7366943359375,69.7366943359375,69.72554779052734,69.72554779052734
325,69.5997314453125,69.5997314453125,69.68508911132812,69.68508911132812
326,69.8917236328125,69.8917236328125,69.83152770996094,69.83152770996094
327,69.57060241699219,69.57060241699219,70.73285675048828,70.73285675048828
328,69.57378387451172,69.57378387451172,69.69210052490234,69.69210052490234
329,69.44705963134766,69.44705963134766,69.53897094726562,69.53897094726562
330,69.50729370117188,69.50729370117188,69.45841979980469,69.45841979980469
331,69.39042663574219,69.39042663574219,69.45258331298828,69.45258331298828
332,69.36093139648438,69.36093139648438,70.3176040649414,70.3176040649414
333,69.27879333496094,69.27879333496094,70.2791748046875,70.2791748046875
334,69.25485229492188,69.25485229492188,70.2367172241211,70.2367172241211
335,69.1994400024414,69.1994400024414,69.3949203491211,69.3949203491211
336,69.24705505371094,69.24705505371094,70.15673828125,70.15673828125
337,69.29499053955078,69.29499053955078,70.09148406982422,70.09148406982422
338,69.13298797607422,69.13298797607422,70.09652709960938,70.09652709960938
339,69.15079498291016,69.15079498291016,70.03882598876953,70.03882598876953
340,69.09646606445312,69.09646606445312,69.93912506103516,69.93912506103516
341,69.0101318359375,69.0101318359375,69.12158966064453,69.12158966064453
342,68.96306610107422,68.96306610107422,69.08850860595703,69.08850860595703
343,68.91852569580078,68.91852569580078,69.0741958618164,69.0741958618164
344,68.88823699951172,68.88823699951172,69.8184585571289,69.8184585571289
345,68.7422103881836,68.7422103881836,69.8553237915039,69.8553237915039
346,68.93683624267578,68.93683624267578,69.83065032958984,69.83065032958984
347,68.810791015625,68.810791015625,68.99153900146484,68.99153900146484
348,68.78800201416016,68.78800201416016,69.62284851074219,69.62284851074219
349,68.91295623779297,68.91295623779297,69.58132934570312,69.58132934570312
350,68.68478393554688,68.68478393554688,69.50666046142578,69.50666046142578
351,68.6187973022461,68.6187973022461,69.58733367919922,69.58733367919922
352,68.57112121582031,68.57112121582031,68.75447082519531,68.75447082519531
353,68.66120147705078,68.66120147705078,69.4629898071289,69.4629898071289
354,68.48790740966797,68.48790740966797,68.67755889892578,68.67755889892578
355,68.49484252929688,68.49484252929688,68.67012786865234,68.67012786865234
356,68.3976821899414,68.3976821899414,69.28770446777344,69.28770446777344
357,68.31956481933594,68.31956481933594,69.23438262939453,69.23438262939453
358,68.26720428466797,68.26720428466797,69.22667694091797,69.22667694091797
359,68.32686614990234,68.32686614990234,69.24275970458984,69.24275970458984
360,68.23318481445312,68.23318481445312,68.5306396484375,68.5306396484375
361,68.1229476928711,68.1229476928711,68.44847869873047,68.44847869873047
362,68.20056915283203,68.20056915283203,69.08283233642578,69.08283233642578
363,68.02155303955078,68.02155303955078,68.45807647705078,68.45807647705078
364,68.11859130859375,68.11859130859375,68.33931732177734,68.33931732177734
365,67.9290542602539,67.9290542602539,68.9324722290039,68.9324722290039
366,68.11642456054688,68.11642456054688,68.9264907836914,68.9264907836914
367,68.12710571289062,68.12710571289062,68.88231658935547,68.88231658935547
368,68.1486587524414,68.1486587524414,68.9506607055664,68.9506607055664
369,67.93738555908203,67.93738555908203,68.73619842529297,68.73619842529297
370,67.79149627685547,67.79149627685547,68.64627075195312,68.64627075195312
371,67.77142333984375,67.77142333984375,68.04159545898438,68.04159545898438
372,67.68399810791016,67.68399810791016,67.97561645507812,67.97561645507812
373,67.83479309082031,67.83479309082031,67.6866455078125,67.6866455078125
374,67.56058502197266,67.56058502197266,68.57010650634766,68.57010650634766
375,67.60244750976562,67.60244750976562,67.98384857177734,67.98384857177734
376,67.60574340820312,67.60574340820312,68.5077896118164,68.5077896118164
377,67.50176239013672,67.50176239013672,68.5012435913086,68.5012435913086
378,67.46366882324219,67.46366882324219,68.4295883178711,68.4295883178711
379,67.43385314941406,67.43385314941406,68.43639373779297,68.43639373779297
380,67.4935531616211,67.4935531616211,68.42181396484375,68.42181396484375
381,67.35213470458984,67.35213470458984,68.34589385986328,68.34589385986328
382,67.21186065673828,67.21186065673828,68.29003143310547,68.29003143310547
383,67.41413116455078,67.41413116455078,68.2679443359375,68.2679443359375
384,67.20099639892578,67.20099639892578,67.69376373291016,67.69376373291016
385,67.16046905517578,67.16046905517578,67.66788482666016,67.66788482666016
386,67.22085571289062,67.22085571289062,67.7965316772461,67.7965316772461
387,67.18861389160156,67.18861389160156,67.73501586914062,67.73501586914062
388,67.11226654052734,67.11226654052734,68.13128662109375,68.13128662109375
389,67.0025863647461,67.0025863647461,68.03631591796875,68.03631591796875
390,66.7857666015625,66.7857666015625,67.18585968017578,67.18585968017578
391,66.91744995117188,66.91744995117188,67.23125457763672,67.23125457763672
392,66.78864288330078,66.78864288330078,67.31365203857422,67.31365203857422
393,66.68582916259766,66.68582916259766,67.1077651977539,67.1077651977539
394,66.76571655273438,66.76571655273438,67.78040313720703,67.78040313720703
395,66.71356964111328,66.71356964111328,67.23714447021484,67.23714447021484
396,66.68092346191406,66.68092346191406,66.87385559082031,66.87385559082031
397,66.72728729248047,66.72728729248047,67.73468017578125,67.73468017578125
398,66.6741714477539,66.6741714477539,67.02166748046875,67.02166748046875
399,66.56959533691406,66.56959533691406,67.72529602050781,67.72529602050781
400,66.53588104248047,66.53588104248047,67.17607116699219,67.17607116699219
401,66.39623260498047,66.39623260498047,66.91167449951172,66.91167449951172
402,66.42496490478516,66.42496490478516,66.71349334716797,66.71349334716797
403,66.29774475097656,66.29774475097656,66.80594635009766,66.80594635009766
404,66.1484146118164,66.1484146118164,66.94275665283203,66.94275665283203
405,66.2195053100586,66.2195053100586,67.37891387939453,67.37891387939453
406,66.14161682128906,66.14161682128906,66.75611114501953,66.75611114501953
407,65.97977447509766,65.97977447509766,66.62084197998047,66.62084197998047
408,66.05254364013672,66.05254364013672,66.80194091796875,66.80194091796875
409,66.27120971679688,66.27120971679688,66.60633850097656,66.60633850097656
410,66.41688537597656,66.41688537597656,66.63821411132812,66.63821411132812
