Epoch,ctc_loss,val_ctc_loss
Epoch 65,44.514461517333984,58.3909595815759
Epoch 66,44.19404220581055,55.805625478844895
Epoch 67,43.28800582885742,56.35000709734465
Epoch 68,42.845272064208984,54.85955841666774
Epoch 69,41.67734146118164,53.45317247792294
Epoch 70,40.722496032714844,52.934733988109386
Epoch 71,39.86967468261719,51.83807878996196
Epoch 72,39.288368225097656,51.27980222702026
Epoch 73,38.4435920715332,50.35259065628052
Epoch 74,38.03164291381836,49.31750996991208
Epoch 75,37.14329528808594,49.80833283725538
Epoch 76,36.73407745361328,49.20005453260321
Epoch 77,35.24299621582031,47.72439441931875
Epoch 78,35.54092788696289,49.719022906453986
Epoch 79,34.50898742675781,49.334721980596846
Epoch 80,33.867774963378906,48.03714071323997
Epoch 81,33.2316780090332,49.50267866285224
Epoch 82,33.59286117553711,47.265981315311635
Epoch 83,31.939651489257812,47.209651153966
Epoch 84,31.398836135864258,47.14961623392607
Epoch 85,30.455751419067383,49.06998135039681
Epoch 86,29.67313003540039,47.926177891932035
Epoch 87,29.712018966674805,49.57528436058446
Epoch 88,28.96139907836914,45.27244446026651
Epoch 89,27.865644454956055,47.57947917110042
Epoch 90,27.09543228149414,45.05556120747014
Epoch 91,27.039676666259766,47.98473246724982
Epoch 92,26.33347511291504,45.23702911954177
Epoch 93,25.177030563354492,45.11247306622957
Epoch 94,25.216304779052734,44.99791254244353
Epoch 95,24.220844268798828,44.104562002734134
Epoch 96,23.87790298461914,42.38103092971601
Epoch 97,23.40495491027832,43.01912611283754
Epoch 98,22.80071258544922,41.93807621253164
Epoch 99,22.813129425048828,41.137410270540336
Epoch 100,21.740737915039062,41.18051714144255
Epoch 101,21.821821212768555,41.53664492933374
Epoch 102,21.397960662841797,41.42575457158841
Epoch 103,20.699909210205078,40.567659100105885
Epoch 104,20.916772842407227,41.531328520021944
Epoch 105,19.34739112854004,40.44097857977214
Epoch 106,18.69085121154785,39.683346368764575
Epoch 107,19.267776489257812,39.2056124511518
Epoch 108,18.91963768005371,38.32600734924015
Epoch 109,18.793689727783203,37.79990285697736
Epoch 110,17.80953598022461,36.231019208933176
Epoch 111,17.585081100463867,37.25269895980232
Epoch 112,17.00405502319336,36.31966323852539
Epoch 113,16.75257110595703,37.686741009511444
Epoch 114,16.384294509887695,36.82171226739884
Epoch 115,16.009672164916992,37.41306574281893
Epoch 116,15.685193061828613,36.20020790225581
Epoch 117,14.427345275878906,37.155719565717796
Epoch 118,14.462327003479004,35.87325029435911
Epoch 119,14.330970764160156,35.28341416183271
Epoch 120,14.251620292663574,38.10921891112076
Epoch 121,14.12398624420166,37.016318801202274
Epoch 122,13.713878631591797,34.2278601489569
Epoch 123,12.926397323608398,34.57581351054342
Epoch 124,13.116582870483398,33.655121398599526
Epoch 125,12.642295837402344,33.47398459095704
Epoch 126,12.471808433532715,33.94324432611465
Epoch 127,11.89319896697998,34.351763427884954
Epoch 128,11.856993675231934,34.69405312945968
Epoch 129,11.286185264587402,32.87231982664058
Epoch 130,11.300581932067871,32.0364811759246
Epoch 131,11.191627502441406,32.23982622246993
Epoch 132,10.65360164642334,34.18815105996634
Epoch 133,10.597604751586914,32.71526836156845
Epoch 134,10.744503021240234,33.10361721264689
Epoch 135,9.825066566467285,32.943018244442186
Epoch 136,10.153942108154297,35.27274219236876
Epoch 137,10.124341011047363,32.48601478777434
Epoch 138,9.940825462341309,31.24005457382453
Epoch 139,9.664650917053223,32.49300728408914
Epoch 140,9.099717140197754,33.71553603285238
Epoch 141,8.838530540466309,31.521896376421576
Epoch 142,8.105851173400879,33.72193290403015
Epoch 143,9.13627815246582,32.7169773839022
Epoch 144,8.386877059936523,33.339683585731606
Epoch 145,7.927690505981445,33.51718919120337
Epoch 146,7.728888988494873,30.904811224184538
Epoch 147,7.959095001220703,33.44117247587756
Epoch 148,7.89380407333374,33.562634250992225
Epoch 149,7.654170036315918,32.80078760103176
Epoch 150,7.289789199829102,30.54770801600657
Epoch 151,7.385241508483887,32.10515613806875
Epoch 152,7.006272315979004,31.082778873569087
Epoch 153,7.529724597930908,31.661796955372157
Epoch 154,6.9009928703308105,29.956582467806967
Epoch 155,6.469041347503662,29.841769055316323
Epoch 156,6.691857814788818,30.202500821728457
Epoch 157,6.316833972930908,32.50553481798423
Epoch 158,6.373865127563477,31.08593098003613
Epoch 159,6.055639266967773,30.679554651599183
Epoch 160,5.82914924621582,31.46646752859417
Epoch 161,5.519302845001221,29.904615777730942
Epoch 162,5.687652587890625,32.66484656443721
Epoch 163,5.831162452697754,28.21331746123339
Epoch 164,5.787555694580078,31.132211014157846
Epoch 165,5.384840965270996,29.418038375754104
Epoch 166,5.2529802322387695,30.81457233350528
Epoch 167,5.132297515869141,30.195077912431014
Epoch 168,5.513192653656006,31.471348206934177
Epoch 169,5.690387725830078,29.75662692753892
Epoch 170,5.158122539520264,28.512557430643785
Epoch 171,4.862166881561279,27.71802651976284
Epoch 172,5.18093204498291,33.530151504905604
Epoch 173,4.936086177825928,28.814427258936984
Epoch 174,5.603796005249023,29.289760031668763
Epoch 175,5.217967510223389,28.364914648783834
Epoch 176,4.542408466339111,28.666621085687687
Epoch 177,4.296084403991699,28.303470065719203
Epoch 178,4.485438346862793,27.29869040533116
Epoch 179,4.69334077835083,28.97311488766419
Epoch 180,4.732670307159424,28.881962395341773
Epoch 181,4.531077861785889,30.91809654345638
Epoch 182,4.547975063323975,27.44720792958611
Epoch 183,4.615991115570068,27.079675613422143
Epoch 184,4.208192348480225,26.81247535661647
Epoch 185,4.395440101623535,27.464261672528167
Epoch 186,3.9244558811187744,26.944881141970033
Epoch 187,3.7606606483459473,28.791224327526596
Epoch 188,3.8980486392974854,28.056018169773253
Epoch 189,4.907284259796143,28.32132740208977
Epoch 190,3.985521078109741,27.13441331025801
Epoch 191,3.587465286254883,26.92139653688983
Epoch 192,3.812991142272949,28.31588235489632
Epoch 193,3.97771954536438,28.59632962455875
Epoch 194,3.687549352645874,25.179950310995704
Epoch 195,3.576007127761841,27.244297321219193
Epoch 196,3.6668381690979004,25.42354328020623
Epoch 197,3.8987433910369873,28.31728106595968
Epoch 198,3.17134690284729,27.8000796049049
Epoch 199,3.399104118347168,26.69069365686492
Epoch 200,3.0501174926757812,25.336886585229323
Epoch 201,3.15625262260437,27.445823477208613
Epoch 202,2.879423141479492,26.597139511610333
Epoch 203,2.92521333694458,25.761928013123963
Epoch 204,3.0335164070129395,27.40018258526137
Epoch 205,3.1120710372924805,25.28751348727628
Epoch 206,3.124270439147949,26.15840738117695
Epoch 207,3.283844232559204,27.122580158788907
Epoch 208,2.6761815547943115,27.435464782307022
Epoch 209,3.2164530754089355,25.867990093560596
Epoch 210,2.6928210258483887,28.034741272738106
Epoch 211,2.496680974960327,28.47246407999804
Epoch 212,2.4591288566589355,26.231543450920206
Epoch 213,2.4079673290252686,25.343229603688968
Epoch 214,2.658845901489258,26.782080843260413
Epoch 215,2.5697574615478516,26.175672402115243
Epoch 216,2.4608964920043945,30.138445929320234
Epoch 217,2.565675973892212,25.744227010168526
Epoch 218,2.1899378299713135,26.072746602485054
Epoch 219,2.3418779373168945,27.292355001482523
Epoch 220,2.2172327041625977,27.008903920650482
Epoch 221,2.3504347801208496,27.87584742888024
Epoch 222,2.4068198204040527,27.365687031730225
Epoch 223,2.6830978393554688,25.07649863479953
Epoch 224,2.4535164833068848,27.658077393472194
Epoch 225,2.429140567779541,26.886448608809395
Epoch 226,2.5081257820129395,30.025328508842932
Epoch 227,2.23002552986145,26.446740560233593
Epoch 228,2.600450277328491,29.164299938161122
Epoch 229,2.594489097595215,26.84258762668622
Epoch 230,2.3828554153442383,26.8061757507685
Epoch 231,2.1830599308013916,28.39129271417072
Epoch 232,2.2442879676818848,26.275852180233127
Epoch 233,2.2774393558502197,28.368983863058844
Epoch 234,3.5415897369384766,29.618733291249526
Epoch 235,2.233848810195923,27.659560980373307
Epoch 236,1.9558920860290527,27.834569190677843
Epoch 237,2.6237072944641113,27.96582210934476
Epoch 238,2.051232099533081,27.23233421993883
Epoch 239,2.1105353832244873,25.656126647795503
Epoch 240,2.1858668327331543,28.018067079311923
Epoch 241,2.191714286804199,27.703863403436383
Epoch 242,1.7677826881408691,26.18650239855051
Epoch 243,1.8359683752059937,26.215138750484115
Epoch 244,1.826964020729065,26.05881822093537
Epoch 245,1.7872294187545776,28.4936459466815
Epoch 246,1.9980077743530273,27.877532712017235
Epoch 247,1.7764005661010742,27.49971269126001
Epoch 248,1.797936201095581,29.66292227706627
Epoch 249,1.6182745695114136,30.017964642651773
Epoch 250,1.6546214818954468,26.57893191399543
Epoch 251,1.9808242321014404,29.047440697566458
Epoch 252,2.173290967941284,26.76330923249847
Epoch 253,2.1941661834716797,28.736845674953962
Epoch 254,2.3127996921539307,30.45253268111693
Epoch 255,1.6751505136489868,27.4551309928298
Epoch 256,1.3803311586380005,28.877201405520502
Epoch 257,1.5492641925811768,27.22734637229066
Epoch 258,1.5129226446151733,29.761960135831643
Epoch 259,1.4682332277297974,28.83644213001979
Epoch 260,1.7910484075546265,28.805753285280968
Epoch 261,1.5804840326309204,28.16915815503974
Epoch 262,1.4124102592468262,28.64715520496431
Epoch 263,1.2395859956741333,27.612912192352507
Epoch 264,2.460338830947876,35.781120563298465
Epoch 265,1.8459562063217163,30.07627551700724
Epoch 266,1.4842699766159058,28.09447505874069
Epoch 267,1.3370933532714844,26.99478477251373
Epoch 268,1.2672815322875977,26.948978863460454
Epoch 269,1.4566384553909302,25.809191580744166
Epoch 270,1.2353286743164062,25.673384595231006
Epoch 271,1.2835177183151245,27.04766865847142
Epoch 272,2.5388052463531494,36.48878747562045
Epoch 273,3.082327365875244,32.16699205586001
Epoch 274,1.9742454290390015,27.918209911608383
Epoch 275,1.8043131828308105,28.2381292422155
Epoch 276,1.6532447338104248,27.976266004752954
Epoch 277,1.7452059984207153,28.039082628763037
Epoch 278,1.3754873275756836,26.56803298063184
Epoch 279,1.3102316856384277,26.406539318887027
Epoch 280,1.0936604738235474,25.39199201170551
Epoch 281,1.0226221084594727,25.585684269470605
Epoch 282,1.229912281036377,25.103150727854747
Epoch 283,1.1337803602218628,24.181517454472026
Epoch 284,1.166412353515625,24.97657329226403
Epoch 285,1.0814802646636963,25.820625363251096
Epoch 286,1.073894739151001,27.128812031153785
Epoch 287,1.2531424760818481,25.246675253247744
Epoch 288,1.0611807107925415,25.31707439424568
Epoch 289,1.1315715312957764,24.544144189926353
Epoch 290,0.988908052444458,24.200040283328608
Epoch 291,0.9327377676963806,23.900271339479247
Epoch 292,1.206236481666565,26.198308888803187
Epoch 293,1.1267945766448975,25.530824869635858
Epoch 294,1.2776001691818237,21.778124824480006
Epoch 295,1.1811410188674927,23.300896554283405
Epoch 296,1.3113645315170288,25.98501171335382
Epoch 297,1.3336745500564575,24.455330486830913
Epoch 298,1.3269975185394287,27.815952594225344
Epoch 299,0.9896981716156006,28.216315378366332
Epoch 300,1.0982939004898071,29.721647389233112
Epoch 301,0.869829535484314,26.503570449450297
Epoch 302,1.1474509239196777,29.03874996939772
Epoch 303,1.4113768339157104,27.21627508107769
Epoch 304,1.0712871551513672,25.751753607745233
Epoch 305,1.0617541074752808,28.155470606919966
Epoch 306,0.8972821831703186,25.01372327310474
Epoch 307,0.9856072664260864,27.553506377084474
Epoch 308,1.0791471004486084,27.21527825910598
Epoch 309,1.0441845655441284,26.63120798030378
Epoch 310,0.9984493851661682,28.633339892817954
Epoch 311,0.8329376578330994,28.764522958252776
Epoch 312,1.0473607778549194,26.7844297499641
Epoch 313,0.8638983964920044,29.510702190234472
Epoch 314,0.8824564814567566,27.918283797467225
Epoch 315,0.844131350517273,28.84482749520164
Epoch 316,0.7557561993598938,27.306739846362095
Epoch 317,0.8801855444908142,27.214556984623012
Epoch 318,0.8270233869552612,26.775822220664274
Epoch 319,0.7350338101387024,25.789967638567873
Epoch 320,0.7660715579986572,27.843111037659018
Epoch 321,0.9778966307640076,24.94479918585796
Epoch 322,0.7307886481285095,27.8528922468816
Epoch 323,1.0034549236297607,27.41139108193548
Epoch 324,1.0634077787399292,28.696325043804553
Epoch 325,1.0159108638763428,27.905545564250726
Epoch 326,0.8172076940536499,33.37358951041181
Epoch 327,0.7725861668586731,29.48506171487664
Epoch 328,0.8777477145195007,32.93649104431664
Epoch 329,0.6817432641983032,28.662862779454965
Epoch 330,0.7288538813591003,28.016085839212725
Epoch 331,0.9142781496047974,30.406109864401973
Epoch 332,0.6508018374443054,28.337892043727795
Epoch 333,0.6765649914741516,28.925013082699948
Epoch 334,0.6981295347213745,28.865653124784952
Epoch 335,0.7508915066719055,26.366308682117808
Epoch 336,0.6934667825698853,30.570265119111067
Epoch 337,1.5079203844070435,29.37016907063754
Epoch 338,0.9446574449539185,25.73777855399408
Epoch 339,0.7982001304626465,28.699881533101987
Epoch 340,0.780106782913208,28.064714171972714
Epoch 341,0.6977503299713135,28.47135920371664
Epoch 342,0.7361512780189514,32.47297847406252
Epoch 343,0.7827457785606384,37.036458145042786
Epoch 344,0.6560558080673218,35.577723716944455
Epoch 345,0.650765597820282,32.46522892933143
Epoch 346,0.6444455981254578,29.282826277868526
Epoch 347,0.993346095085144,29.70484526884791
Epoch 348,0.9445708990097046,28.053056176830278
Epoch 349,0.8826897740364075,32.738153403409214
Epoch 350,0.9594508409500122,27.635381153569018
Epoch 351,0.7491827607154846,28.699077755095143
Epoch 352,0.7943044304847717,29.08863673253279
Epoch 353,0.7286610007286072,26.391094983447537
Epoch 354,1.6608680486679077,38.09301990345121
Epoch 355,1.6721596717834473,31.426531189346782
Epoch 356,1.0292773246765137,29.735185363300538
Epoch 357,0.6803781390190125,27.914439922561378
Epoch 358,0.6069026589393616,28.071568460782107
Epoch 359,0.7212664484977722,26.709981244390733
Epoch 360,0.636145293712616,26.316752506674906
Epoch 361,0.5518113374710083,25.822389306902494
Epoch 362,0.6051888465881348,26.954974013429723
Epoch 363,1.2516347169876099,29.245625272452045
Epoch 364,1.4385405778884888,35.886863714044814
Epoch 365,1.567926049232483,30.993036370822473
Epoch 366,0.9189465045928955,28.470245060520735
Epoch 367,0.6626163125038147,31.582893539651444
Epoch 368,0.8047205805778503,27.717102563694905
Epoch 369,0.7695803046226501,29.21718109240265
Epoch 370,0.5548902153968811,27.46270659934533
Epoch 371,0.7159429788589478,27.109254398451824
Epoch 372,0.5139764547348022,27.1317461828064
Epoch 373,0.4549582302570343,26.698259320659073
Epoch 374,0.7268329858779907,27.652915518868127
Epoch 375,0.5358620882034302,27.53711307762485
Epoch 376,0.5459948182106018,31.351325112934177
Epoch 377,0.5800188779830933,27.26771966758135
Epoch 378,1.2107093334197998,38.23949670462232
Epoch 379,1.852576494216919,29.029606772704344
Epoch 380,1.1348625421524048,29.077407305364154
Epoch 381,0.8691058158874512,27.776329496875405
Epoch 382,0.659952700138092,30.98906215301862
Epoch 383,0.7177923321723938,32.99061828891894
Epoch 384,1.048950433731079,27.54521066744469
Epoch 385,0.6920252442359924,27.475995138385578
Epoch 386,0.6298068761825562,27.403488587117508
Epoch 387,0.5948936939239502,26.91814346283086
Epoch 388,0.7004930377006531,30.109337092779185
Epoch 389,0.7044174671173096,31.31575752841799
Epoch 390,0.5585373044013977,37.24280346701608
Epoch 391,0.7853783369064331,27.275536034815012
Epoch 392,0.9006419777870178,27.505632478057553
Epoch 393,0.5600870251655579,26.16862213655718
Epoch 394,0.78721684217453,25.63956833454339
Epoch 395,0.6653132438659668,26.847761031348064
Epoch 396,0.5306416153907776,28.12552197817713
Epoch 397,0.5087271928787231,28.794366752022974
Epoch 398,0.4430636465549469,27.115663942665254
Epoch 399,0.6560142636299133,25.06967487398927
Epoch 400,0.49142229557037354,26.79755709814398
Epoch 401,0.5885506272315979,26.97327166744753
Epoch 402,0.5491369962692261,29.868259473517536
Epoch 403,0.8023205399513245,28.969128494582286
Epoch 404,0.5481619238853455,26.588836199456924
Epoch 405,0.45690062642097473,27.94358908637966
Epoch 406,0.4657118618488312,26.986032142303884
Epoch 407,0.3859555721282959,27.597227540112247
Epoch 408,0.30072343349456787,27.67293063726668
Epoch 409,0.3846776485443115,33.78933324454548
Epoch 410,0.4604848027229309,28.912109077579686
Epoch 411,0.40241578221321106,27.213293436948994
Epoch 412,0.41324692964553833,25.868690177116935
Epoch 413,0.4135153293609619,28.026192352788424
Epoch 414,0.4279143214225769,26.143302703359605
Epoch 415,0.3838622570037842,27.085736897793648
Epoch 416,0.31027624011039734,28.764106451004352
Epoch 417,0.3104969561100006,27.463619183969538
Epoch 418,0.24908912181854248,27.957941969787996
Epoch 419,0.635942280292511,26.254020488718034
Epoch 420,0.5332286953926086,26.41024345500689
Epoch 421,0.285311758518219,27.037009173420895
Epoch 422,0.3410685956478119,28.504087587166577
Epoch 423,0.677217960357666,29.928970501238577
Epoch 424,0.4533621370792389,32.38629734051463
Epoch 425,0.5003913640975952,28.256040758144504
Epoch 426,0.40934866666793823,27.604046138346586
Epoch 427,0.7653672695159912,26.530516994156336
Epoch 428,0.5630953311920166,24.3761523659292
Epoch 429,0.5448356866836548,23.537440547072574
Epoch 430,0.5336660742759705,27.0008413478438
Epoch 431,0.4866831600666046,26.75911100762651
Epoch 432,0.7456524968147278,26.41609706200267
Epoch 433,1.0315943956375122,25.863617247107783
Epoch 434,0.831752598285675,24.480857551833125
Epoch 435,0.5477149486541748,24.458015584984892
Epoch 436,0.44032829999923706,26.17230639374374
Epoch 437,0.32609081268310547,26.463791465416158
Epoch 438,0.626998245716095,24.851193096003446
Epoch 439,0.537984311580658,28.403724682468333
Epoch 440,1.7769712209701538,26.460875009078727
Epoch 441,1.0199260711669922,24.808973709827193
Epoch 442,0.7646355628967285,23.257706076691026
Epoch 443,0.7449992895126343,31.46213985451154
Epoch 444,0.5170683264732361,29.09952868476608
Epoch 445,0.48210886120796204,25.285556562289006
Epoch 446,0.4407074749469757,28.043877309957814
Epoch 447,0.3849658966064453,30.584671866785932
Epoch 448,0.49037110805511475,31.04626169877225
Epoch 449,0.3665466606616974,32.82331077209919
Epoch 450,0.43147042393684387,30.31547454374009
Epoch 451,0.47522470355033875,31.806125675666294
Epoch 452,0.26062652468681335,32.80445988384125
Epoch 453,0.3148784339427948,28.721825587386757
Epoch 454,0.9165146946907043,26.901328309821455
Epoch 455,0.5454626083374023,33.80840659667983
Epoch 456,0.5888379216194153,34.520907381034796
Epoch 457,0.4996786415576935,29.41539561437492
Epoch 458,0.29548197984695435,29.853106896177326
Epoch 459,1.2700906991958618,32.24594179319316
Epoch 460,0.8325330018997192,26.547506525588076
Epoch 461,0.4747161269187927,31.452513041116884
Epoch 462,0.3090114891529083,26.50808133346666
Epoch 463,0.43096667528152466,25.95875157329597
Epoch 464,0.3843376934528351,26.218389368089113
Epoch 465,0.4350070655345917,29.14138758353595
Epoch 466,0.3798903822898865,26.43838169968589
Epoch 467,0.2552362382411957,27.91449969366781
Epoch 468,0.21921078860759735,26.909781565865206
Epoch 469,0.28308895230293274,27.504200224784253
Epoch 470,0.23643529415130615,27.723142328650052
Epoch 471,0.23929402232170105,26.230171073963376
Epoch 472,0.2613050043582916,26.460670936475264
Epoch 473,0.3389199376106262,31.87345226002661
Epoch 474,0.29835012555122375,29.43617234419247
Epoch 475,0.2984693646430969,28.57199400460936
Epoch 476,0.25970304012298584,31.09645773032435
Epoch 477,0.28659000992774963,29.59935939997729
Epoch 478,0.235940083861351,27.054157272905208
Epoch 479,0.33617058396339417,27.312454822154617
Epoch 480,0.34796056151390076,28.23363284417183
Epoch 481,0.24421729147434235,25.909162472281604
Epoch 482,0.2042931318283081,27.353562825908394
Epoch 483,0.23639030754566193,28.966482093792997
Epoch 484,0.22603537142276764,28.439122587229175
Epoch 485,0.26414310932159424,27.21676739029047
Epoch 486,0.203149676322937,27.31917832883467
Epoch 487,0.1812935173511505,26.862887255183274
Epoch 488,0.1856454610824585,30.713436996677007
Epoch 489,0.2241237908601761,28.394696625243675
Epoch 490,0.19298185408115387,27.470241793602902
Epoch 491,0.15320494771003723,28.58662291854424
Epoch 492,0.20555245876312256,28.368623554517857
Epoch 493,0.18779273331165314,27.691136959499044
Epoch 494,0.19906842708587646,30.559399048528192
Epoch 495,0.258407324552536,25.899230790447053
Epoch 496,0.20928309857845306,27.837877215599445
Epoch 497,0.24828262627124786,33.46230267379923
Epoch 498,0.17969970405101776,28.502354855161453
Epoch 499,0.1856125146150589,26.212458792207517
Epoch 500,0.22602203488349915,27.89862290620804
Epoch 501,0.1897527128458023,28.753309543864606
Epoch 502,0.1712675392627716,32.30903528551571
Epoch 503,0.24238647520542145,31.67720597994416
Epoch 504,0.17075929045677185,28.24293579102837
Epoch 505,0.275240033864975,30.62079274003688
Epoch 506,0.2798064649105072,30.156594422903208
Epoch 507,0.38680005073547363,29.566698917660766
Epoch 508,0.2509966194629669,27.38413673458425
Epoch 509,1.1245055198669434,29.982763071794455
Epoch 510,0.6659301519393921,27.861745598275018
Epoch 511,1.002256989479065,35.46928998287277
Epoch 512,0.5661213397979736,28.124838359776493
Epoch 513,0.37144631147384644,31.494111431468475
Epoch 514,0.21624523401260376,29.82087241621737
Epoch 515,0.25889021158218384,29.99555874282592
Epoch 516,0.2285372018814087,29.79631754641274
Epoch 517,0.4126731753349304,32.326070373770044
Epoch 518,0.23282362520694733,32.52808659622985
Epoch 519,0.19342641532421112,29.56164107562876
Epoch 520,0.2987872064113617,34.86846271854776
Epoch 521,0.3114483058452606,34.6449352425131
Epoch 522,0.2754247486591339,32.63001448195918
Epoch 523,0.2879594564437866,29.131254178756162
Epoch 524,0.21273376047611237,27.0439336674484
Epoch 525,0.19636736810207367,29.38534677917824
Epoch 526,0.24016597867012024,30.10705022682485
Epoch 527,1.1047279834747314,43.560588998739654
Epoch 528,1.4085568189620972,37.05913857772554
Epoch 529,0.4745814800262451,30.748301467250446
Epoch 530,0.29399770498275757,28.323343817345602
Epoch 531,0.30519601702690125,26.54538951933776
Epoch 532,0.2563736140727997,28.57244582514671
Epoch 533,0.2197486013174057,31.04888683655299
Epoch 534,0.26890525221824646,30.109740149322896
Epoch 535,0.29791757464408875,27.062886443239098
Epoch 536,0.22730614244937897,31.147374153431308
Epoch 537,0.17077895998954773,29.12530040563035
Epoch 538,0.24680057168006897,29.063665993065623
Epoch 539,0.2329031080007553,27.741450922872477
Epoch 540,0.2553052604198456,32.77453920724802
Epoch 541,0.3219354450702667,28.299173822121595
Epoch 542,0.2814977765083313,30.649664505776997
Epoch 543,0.22916735708713531,25.992141948005578
Epoch 544,0.16327400505542755,28.074056145568427
Epoch 545,0.5577002763748169,27.231709130961253
Epoch 546,0.260762095451355,26.86389769192687
Epoch 547,0.1968211680650711,26.783664107472195
Epoch 548,0.16602979600429535,26.550755038536398
Epoch 549,0.42629095911979675,30.030333555548598
Epoch 550,0.4171554446220398,29.486099244205672
Epoch 551,0.2884305715560913,30.495586421828424
Epoch 552,0.5822296142578125,34.069199846116334
Epoch 553,0.42833617329597473,31.938401377504984
Epoch 554,0.3238677382469177,35.86141177053612
Epoch 555,0.6977439522743225,32.265038206212616
Epoch 556,0.8568716645240784,31.71803420678173
Epoch 557,0.43831560015678406,33.00515472013503
Epoch 558,0.32721078395843506,30.16491984369135
Epoch 559,0.2402670532464981,29.019197068113442
Epoch 560,0.25986748933792114,29.650888401238053
Epoch 561,0.32197049260139465,30.784806003745057
Epoch 562,0.26341965794563293,30.9992489491957
Epoch 563,0.2635296583175659,33.03947650531895
Epoch 564,0.23933809995651245,30.70948595658778
Epoch 565,0.2557942867279053,29.440699862179002
Epoch 566,0.15434487164020538,30.189676490428514
Epoch 567,0.15132474899291992,28.379269325769947
Epoch 568,0.19117006659507751,31.223489467696727
Epoch 569,0.2006986439228058,35.43740436504595
Epoch 570,0.17968130111694336,35.32047491646862
Epoch 571,0.19021454453468323,37.11233169701146
Epoch 572,0.20006439089775085,33.78865015634189
Epoch 573,0.18787913024425507,30.94343403674613
Epoch 574,0.2806880474090576,31.43277607514817
Epoch 575,0.14268015325069427,31.16804308113152
Epoch 576,1.2676138877868652,34.631266443534315
Epoch 577,2.144911289215088,31.774272785894574
Epoch 578,1.0478951930999756,38.45432399087831
Epoch 579,0.5486674904823303,39.962655099834265
Epoch 580,0.3272670805454254,32.67624399795344
Epoch 581,0.37583428621292114,37.46580952432889
Epoch 582,0.20817233622074127,35.0034802611182
Epoch 583,0.7462624907493591,37.21164701793735
Epoch 584,0.38584959506988525,34.260640510990235
Epoch 585,0.2304723560810089,34.51216975885296
Epoch 586,0.17351216077804565,33.41236194508689
Epoch 587,0.26429954171180725,31.3743103409186
Epoch 588,0.17803017795085907,30.151750313917077
Epoch 589,0.21917030215263367,29.47361408671315
Epoch 590,0.16484078764915466,30.8797261884387
