Epoch,Samples,Mean CER,Mean CER (Norm),Mean WER,Mean WER (Norm),Mean BLEU,Mean BLEU (Norm)
88,95,24.22105,0.89186,4.56842,0.96444,0.00518,0.00518
89,95,24.10526,0.89174,4.53684,0.96421,0.00518,0.00518
90,95,24.21053,0.89147,4.57895,0.96667,0.00518,0.00518
91,95,24.20000,0.89143,4.56842,0.96444,0.00518,0.00518
92,95,23.89474,0.89055,4.52632,0.96629,0.00518,0.00518
93,95,24.22105,0.89186,4.56842,0.96444,0.00518,0.00518
94,95,24.17895,0.89031,4.63158,0.97778,0.00000,0.00000
95,95,24.06316,0.89019,4.60000,0.97763,0.00000,0.00000
96,95,24.15789,0.88953,4.63158,0.97778,0.00000,0.00000
97,95,24.16842,0.89027,4.63158,0.97778,0.00000,0.00000
98,95,23.86316,0.88937,4.58947,0.97978,0.00000,0.00000
99,95,24.18947,0.89070,4.61053,0.97333,0.00067,0.00067
100,95,24.17895,0.89031,4.62105,0.97556,0.00104,0.00104
101,95,24.07368,0.89058,4.56842,0.97092,0.00207,0.00207
102,95,24.20000,0.89109,4.60000,0.97111,0.00311,0.00311
103,95,24.17895,0.89066,4.57895,0.96667,0.00415,0.00415
104,95,23.86316,0.88937,4.58947,0.97978,0.00000,0.00000
105,95,24.17895,0.89031,4.63158,0.97778,0.00000,0.00000
106,95,24.17895,0.89031,4.63158,0.97778,0.00000,0.00000
107,95,24.06316,0.89019,4.60000,0.97763,0.00000,0.00000
108,95,24.15789,0.88953,4.63158,0.97778,0.00000,0.00000
109,95,24.16842,0.89027,4.63158,0.97778,0.00000,0.00000
110,95,23.86316,0.88937,4.58947,0.97978,0.00000,0.00000
111,95,24.17895,0.89031,4.63158,0.97778,0.00000,0.00000
112,95,24.17895,0.89031,4.63158,0.97778,0.00000,0.00000
113,95,24.06316,0.89019,4.60000,0.97763,0.00000,0.00000
114,95,24.01053,0.88411,4.58947,0.96889,0.00047,0.00047
115,95,23.97895,0.88329,4.56842,0.96444,0.00141,0.00141
116,95,23.50526,0.87603,4.48421,0.95730,0.00188,0.00188
117,95,23.81053,0.87674,4.52632,0.95556,0.00235,0.00235
118,95,23.81053,0.87674,4.52632,0.95556,0.00235,0.00235
119,95,23.69474,0.87656,4.50526,0.95749,0.00235,0.00235
120,95,23.78947,0.87597,4.52632,0.95556,0.00235,0.00235
121,95,23.81053,0.87708,4.52632,0.95556,0.00235,0.00235
122,95,23.50526,0.87603,4.48421,0.95730,0.00188,0.00188
123,95,23.81053,0.87674,4.52632,0.95556,0.00235,0.00235
124,95,23.81053,0.87674,4.52632,0.95556,0.00235,0.00235
125,95,23.69474,0.87656,4.50526,0.95749,0.00235,0.00235
126,95,23.78947,0.87597,4.52632,0.95556,0.00235,0.00235
127,95,23.81053,0.87708,4.52632,0.95556,0.00235,0.00235
128,95,23.50526,0.87603,4.48421,0.95730,0.00188,0.00188
129,95,23.81053,0.87674,4.52632,0.95556,0.00235,0.00235
130,95,23.81053,0.87674,4.52632,0.95556,0.00235,0.00235
131,95,23.69474,0.87656,4.50526,0.95749,0.00235,0.00235
132,95,23.78947,0.87597,4.52632,0.95556,0.00235,0.00235
133,95,23.81053,0.87708,4.52632,0.95556,0.00235,0.00235
134,95,23.50526,0.87603,4.48421,0.95730,0.00188,0.00188
135,95,23.81053,0.87674,4.52632,0.95556,0.00235,0.00235
136,95,23.81053,0.87674,4.52632,0.95556,0.00235,0.00235
137,95,23.69474,0.87656,4.50526,0.95749,0.00235,0.00235
138,95,23.78947,0.87597,4.52632,0.95556,0.00235,0.00235
139,95,23.81053,0.87708,4.52632,0.95556,0.00235,0.00235
140,95,23.50526,0.87603,4.48421,0.95730,0.00188,0.00188
141,95,23.81053,0.87674,4.52632,0.95556,0.00235,0.00235
142,95,23.98947,0.88333,4.57895,0.96667,0.00094,0.00094
143,95,24.01053,0.88824,4.57895,0.97315,0.00047,0.00047
144,95,23.78947,0.87597,4.52632,0.95556,0.00235,0.00235
145,95,23.81053,0.87708,4.53684,0.95778,0.00188,0.00188
146,95,23.56842,0.87838,4.50526,0.96180,0.00141,0.00141
147,95,23.81053,0.87674,4.52632,0.95556,0.00235,0.00235
148,95,23.81053,0.87674,4.52632,0.95556,0.00235,0.00235
149,95,23.69474,0.87656,4.50526,0.95749,0.00235,0.00235
150,95,23.78947,0.87597,4.52632,0.95556,0.00235,0.00235
151,95,23.81053,0.87708,4.52632,0.95556,0.00235,0.00235
152,95,23.50526,0.87603,4.48421,0.95730,0.00188,0.00188
153,95,23.35789,0.86008,4.58947,0.96889,0.00632,0.00632
154,95,23.07368,0.84961,4.62105,0.97556,0.00922,0.00922
155,95,23.31579,0.86254,4.54737,0.96644,0.00486,0.00486
156,95,24.00000,0.88372,4.58947,0.96889,0.00094,0.00094
157,95,24.16842,0.89027,4.63158,0.97778,0.00000,0.00000
158,95,23.86316,0.88937,4.58947,0.97978,0.00000,0.00000
159,95,23.33684,0.85930,4.63158,0.97778,0.00769,0.00769
160,95,23.02105,0.84767,4.63158,0.97778,0.00961,0.00961
161,95,22.91579,0.84774,4.60000,0.97763,0.00961,0.00961
162,95,23.00000,0.84690,4.63158,0.97778,0.00961,0.00961
163,95,23.01053,0.84762,4.63158,0.97778,0.00961,0.00961
164,95,22.71579,0.84661,4.58947,0.97978,0.00875,0.00875
165,95,23.05263,0.84884,4.62105,0.97556,0.00961,0.00961
166,95,23.09474,0.85039,4.61053,0.97333,0.00961,0.00961
167,95,23.07368,0.85358,4.58947,0.97539,0.00961,0.00961
168,95,23.56842,0.86783,4.53684,0.95778,0.00593,0.00593
169,95,23.02105,0.84800,4.63158,0.97778,0.00961,0.00961
170,95,22.71579,0.84661,4.58947,0.97978,0.00875,0.00875
171,95,23.02105,0.84767,4.63158,0.97778,0.00961,0.00961
172,95,22.92632,0.84419,4.60000,0.97111,0.00904,0.00904
173,95,22.69474,0.83956,4.58947,0.97539,0.00680,0.00680
174,95,22.94737,0.84496,4.64211,0.98000,0.00961,0.00961
175,95,23.01053,0.84762,4.63158,0.97778,0.00961,0.00961
176,95,22.71579,0.84661,4.58947,0.97978,0.00875,0.00875
177,95,23.02105,0.84767,4.63158,0.97778,0.00961,0.00961
178,95,23.02105,0.84767,4.63158,0.97778,0.00961,0.00961
179,95,22.91579,0.84774,4.60000,0.97763,0.00961,0.00961
180,95,23.00000,0.84690,4.63158,0.97778,0.00961,0.00961
181,95,23.01053,0.84762,4.63158,0.97778,0.00961,0.00961
182,95,22.71579,0.84661,4.58947,0.97978,0.00875,0.00875
183,95,23.02105,0.84767,4.63158,0.97778,0.00961,0.00961
184,95,23.01053,0.84729,4.63158,0.97778,0.00961,0.00961
185,95,22.90526,0.84735,4.60000,0.97763,0.01084,0.01084
186,95,23.00000,0.84690,4.63158,0.97778,0.01084,0.01084
187,95,23.01053,0.84762,4.63158,0.97778,0.01084,0.01084
188,95,22.71579,0.84661,4.58947,0.97978,0.00720,0.00720
189,95,22.92632,0.84419,4.63158,0.97778,0.00685,0.00685
190,95,22.84211,0.84109,4.63158,0.97778,0.00616,0.00616
191,95,22.74737,0.84151,4.60000,0.97763,0.00616,0.00616
192,95,22.84211,0.84109,4.63158,0.97778,0.00616,0.00616
193,95,22.84211,0.84141,4.63158,0.97778,0.00616,0.00616
194,95,22.54737,0.84033,4.58947,0.97978,0.00616,0.00616
195,95,22.84211,0.84109,4.63158,0.97778,0.00616,0.00616
196,95,22.84211,0.84109,4.63158,0.97778,0.00616,0.00616
197,95,22.74737,0.84151,4.60000,0.97763,0.00616,0.00616
198,95,22.84211,0.84109,4.63158,0.97778,0.00616,0.00616
199,95,22.84211,0.84141,4.63158,0.97778,0.00616,0.00616
200,95,22.54737,0.84033,4.58947,0.97978,0.00616,0.00616
201,95,22.84211,0.84109,4.63158,0.97778,0.00616,0.00616
202,95,22.84211,0.84109,4.63158,0.97778,0.00616,0.00616
203,95,22.74737,0.84151,4.60000,0.97763,0.00616,0.00616
204,95,22.84211,0.84109,4.63158,0.97778,0.00616,0.00616
205,95,22.84211,0.84141,4.63158,0.97778,0.00616,0.00616
206,95,22.54737,0.84033,4.58947,0.97978,0.00616,0.00616
207,95,22.84211,0.84109,4.63158,0.97778,0.00616,0.00616
208,95,22.84211,0.84109,4.63158,0.97778,0.00616,0.00616
209,95,22.74737,0.84151,4.60000,0.97763,0.00616,0.00616
210,95,22.84211,0.84109,4.63158,0.97778,0.00616,0.00616
211,95,22.84211,0.84141,4.63158,0.97778,0.00616,0.00616
212,95,22.54737,0.84033,4.58947,0.97978,0.00616,0.00616
213,95,22.84211,0.84109,4.63158,0.97778,0.00616,0.00616
214,95,22.84211,0.84109,4.63158,0.97778,0.00616,0.00616
215,95,22.74737,0.84151,4.60000,0.97763,0.00616,0.00616
216,95,22.84211,0.84109,4.63158,0.97778,0.00616,0.00616
217,95,22.84211,0.84141,4.63158,0.97778,0.00616,0.00616
218,95,22.54737,0.84033,4.58947,0.97978,0.00616,0.00616
219,95,22.84211,0.84109,4.63158,0.97778,0.00616,0.00616
220,95,22.84211,0.84109,4.63158,0.97778,0.00616,0.00616
221,95,22.74737,0.84151,4.60000,0.97763,0.00616,0.00616
222,95,22.83158,0.84070,4.63158,0.97778,0.00616,0.00616
223,95,22.80000,0.83986,4.63158,0.97778,0.00616,0.00616
224,95,21.81053,0.81287,4.61053,0.98427,0.01045,0.01045
225,95,21.83158,0.80388,4.62105,0.97556,0.01389,0.01389
226,95,21.83158,0.80388,4.62105,0.97556,0.01389,0.01389
227,95,21.74737,0.80452,4.58947,0.97539,0.01389,0.01389
228,95,21.84211,0.80426,4.63158,0.97778,0.01274,0.01274
229,95,21.83158,0.80419,4.62105,0.97556,0.01389,0.01389
230,95,22.45263,0.83680,4.57895,0.97753,0.00748,0.00748
231,95,22.81053,0.83992,4.62105,0.97556,0.00731,0.00731
232,95,22.83158,0.84070,4.63158,0.97778,0.00616,0.00616
233,95,22.73684,0.84112,4.60000,0.97763,0.00616,0.00616
234,95,22.83158,0.84070,4.63158,0.97778,0.00616,0.00616
235,95,22.83158,0.84102,4.63158,0.97778,0.00616,0.00616
236,95,22.53684,0.83994,4.58947,0.97978,0.00616,0.00616
237,95,22.83158,0.84070,4.63158,0.97778,0.00616,0.00616
238,95,22.83158,0.84070,4.63158,0.97778,0.00616,0.00616
239,95,22.71579,0.84034,4.60000,0.97763,0.00690,0.00690
240,95,22.62105,0.83295,4.62105,0.97556,0.00837,0.00837
241,95,22.08421,0.81349,4.63158,0.97778,0.01076,0.01076
242,95,21.73684,0.81012,4.60000,0.98202,0.00999,0.00999
243,95,22.28421,0.82054,4.63158,0.97778,0.01076,0.01076
244,95,22.54737,0.83023,4.61053,0.97333,0.00864,0.00864
245,95,22.72632,0.84073,4.60000,0.97763,0.00721,0.00721
246,95,22.82105,0.84031,4.63158,0.97778,0.00721,0.00721
247,95,22.84211,0.84141,4.63158,0.97778,0.00616,0.00616
248,95,22.53684,0.83994,4.58947,0.97978,0.00616,0.00616
249,95,22.83158,0.84070,4.63158,0.97778,0.00616,0.00616
250,95,22.83158,0.84070,4.63158,0.97778,0.00616,0.00616
251,95,22.70526,0.83995,4.60000,0.97763,0.00721,0.00721
252,95,22.80000,0.83953,4.63158,0.97778,0.00721,0.00721
253,95,22.71579,0.83676,4.62105,0.97556,0.00836,0.00836
254,95,22.03158,0.82111,4.55789,0.97303,0.01082,0.01082
255,95,22.24211,0.81899,4.62105,0.97556,0.01116,0.01116
256,95,22.06316,0.81240,4.60000,0.97111,0.01345,0.01345
257,95,21.80000,0.80646,4.56842,0.97092,0.01477,0.01477
258,95,22.22105,0.81822,4.60000,0.97111,0.01116,0.01116
259,95,22.35789,0.82358,4.60000,0.97111,0.01011,0.01011
260,95,22.30526,0.83131,4.56842,0.97528,0.00863,0.00863
261,95,22.57895,0.83140,4.61053,0.97333,0.00863,0.00863
262,95,22.73684,0.83721,4.62105,0.97556,0.00748,0.00748
263,95,22.71579,0.84034,4.60000,0.97763,0.00616,0.00616
264,95,22.82105,0.84031,4.63158,0.97778,0.00616,0.00616
265,95,22.64211,0.83404,4.61053,0.97333,0.00863,0.00863
266,95,22.36842,0.83366,4.56842,0.97528,0.00863,0.00863
267,95,22.52632,0.82946,4.61053,0.97333,0.00863,0.00863
268,95,21.85263,0.80465,4.62105,0.97556,0.01260,0.01260
269,95,21.58947,0.79868,4.54737,0.96644,0.01234,0.01234
270,95,21.62105,0.79612,4.63158,0.97778,0.01213,0.01213
271,95,21.71579,0.79992,4.62105,0.97556,0.01512,0.01512
272,95,21.46316,0.79992,4.57895,0.97753,0.01033,0.01033
273,95,21.62105,0.79612,4.62105,0.97556,0.01397,0.01397
274,95,21.63158,0.79651,4.62105,0.97556,0.01208,0.01208
275,95,21.57895,0.79829,4.58947,0.97539,0.01519,0.01519
276,95,21.66316,0.79767,4.63158,0.97778,0.01322,0.01322
277,95,21.68421,0.79876,4.62105,0.97556,0.01224,0.01224
278,95,21.53684,0.80267,4.57895,0.97753,0.01224,0.01224
279,95,21.65263,0.79729,4.62105,0.97556,0.01348,0.01348
280,95,21.57895,0.79457,4.62105,0.97556,0.01308,0.01308
281,95,21.48421,0.79478,4.58947,0.97539,0.01030,0.01030
282,95,21.63158,0.79651,4.63158,0.97778,0.01144,0.01144
283,95,21.64211,0.79721,4.61053,0.97333,0.01233,0.01233
284,95,21.29474,0.79364,4.57895,0.97753,0.01486,0.01486
285,95,21.58947,0.79496,4.62105,0.97556,0.01581,0.01581
286,95,21.63158,0.79651,4.62105,0.97556,0.01492,0.01492
287,95,21.57895,0.79829,4.58947,0.97539,0.01187,0.01187
288,95,21.62105,0.79612,4.63158,0.97778,0.01423,0.01423
289,95,21.57895,0.79488,4.62105,0.97556,0.01397,0.01397
290,95,21.29474,0.79364,4.57895,0.97753,0.01486,0.01486
291,95,21.58947,0.79496,4.62105,0.97556,0.01581,0.01581
292,95,21.61053,0.79574,4.62105,0.97556,0.01492,0.01492
293,95,21.47368,0.79439,4.58947,0.97539,0.01695,0.01695
294,95,21.58947,0.79496,4.63158,0.97778,0.01607,0.01607
295,95,21.62105,0.79643,4.62105,0.97556,0.01492,0.01492
296,95,21.28421,0.79325,4.57895,0.97753,0.01486,0.01486
297,95,21.65263,0.79729,4.62105,0.97556,0.01430,0.01430
298,95,21.62105,0.79612,4.62105,0.97556,0.01492,0.01492
299,95,21.58947,0.79868,4.58947,0.97539,0.01339,0.01339
300,95,21.63158,0.79651,4.63158,0.97778,0.01508,0.01508
301,95,21.67368,0.79837,4.62105,0.97556,0.01359,0.01359
302,95,21.25263,0.79208,4.56842,0.97528,0.01734,0.01734
303,95,21.54737,0.79341,4.63158,0.97778,0.01681,0.01681
304,95,21.57895,0.79457,4.64211,0.98000,0.01506,0.01506
305,95,21.41053,0.79206,4.60000,0.97763,0.01587,0.01587
306,95,21.58947,0.79496,4.65263,0.98222,0.01581,0.01581
307,95,21.38947,0.78790,4.65263,0.98222,0.01769,0.01769
308,95,21.06316,0.78501,4.61053,0.98427,0.01525,0.01525
309,95,21.29474,0.78411,4.66316,0.98444,0.01790,0.01790
310,95,21.31579,0.78488,4.65263,0.98222,0.01876,0.01876
311,95,21.31579,0.78855,4.61053,0.97987,0.01694,0.01694
312,95,21.43158,0.78915,4.63158,0.97778,0.01664,0.01664
313,95,21.32632,0.78558,4.65263,0.98222,0.01957,0.01957
314,95,21.20000,0.79011,4.61053,0.98427,0.01589,0.01589
315,95,21.45263,0.78992,4.62105,0.97556,0.01813,0.01813
316,95,21.37895,0.78721,4.66316,0.98444,0.02066,0.02066
317,95,21.11579,0.78115,4.63158,0.98434,0.01980,0.01980
318,95,21.27368,0.78333,4.66316,0.98444,0.01748,0.01748
319,95,21.06316,0.77588,4.69474,0.99111,0.02090,0.02090
320,95,20.67368,0.77050,4.71579,1.00674,0.02103,0.02103
321,95,21.46316,0.79031,4.64211,0.98000,0.01875,0.01875
322,95,21.40000,0.78798,4.69474,0.99111,0.01850,0.01850
323,95,21.45263,0.79361,4.64211,0.98658,0.01861,0.01861
324,95,21.18947,0.78023,4.72632,0.99778,0.02240,0.02240
325,95,21.60000,0.79566,4.63158,0.97778,0.01740,0.01740
326,95,21.20000,0.79011,4.66316,0.99551,0.01527,0.01527
327,95,21.45263,0.78992,4.67368,0.98667,0.01819,0.01819
328,95,21.45263,0.78992,4.63158,0.97778,0.01662,0.01662
329,95,21.16842,0.78310,4.64211,0.98658,0.01854,0.01854
330,95,21.14737,0.77868,4.67368,0.98667,0.02663,0.02663
331,95,21.16842,0.77976,4.70526,0.99333,0.02397,0.02397
332,95,20.92632,0.77991,4.64211,0.99101,0.03391,0.03391
333,95,21.26316,0.78295,4.66316,0.98444,0.01885,0.01885
334,95,21.60000,0.79535,4.71579,0.99556,0.01635,0.01635
335,95,21.18947,0.78388,4.71579,1.00224,0.02122,0.02122
336,95,21.20000,0.78062,4.66316,0.98444,0.01945,0.01945
337,95,21.30526,0.78480,4.64211,0.98000,0.02058,0.02058
338,95,21.26316,0.79247,4.56842,0.97528,0.01736,0.01736
339,95,21.24211,0.78217,4.65263,0.98222,0.02568,0.02568
340,95,21.21053,0.78101,4.67368,0.98667,0.02390,0.02390
341,95,21.23158,0.78544,4.61053,0.97987,0.02030,0.02030
342,95,21.24211,0.78217,4.66316,0.98444,0.02033,0.02033
343,95,21.01053,0.77394,4.64211,0.98000,0.02070,0.02070
344,95,20.94737,0.78070,4.64211,0.99101,0.02140,0.02140
345,95,21.08421,0.77636,4.67368,0.98667,0.02179,0.02179
346,95,21.08421,0.77636,4.66316,0.98444,0.01948,0.01948
347,95,20.92632,0.77414,4.80000,1.02013,0.02176,0.02176
348,95,20.70526,0.76240,4.89474,1.03333,0.02291,0.02291
349,95,20.81053,0.76658,4.80000,1.01333,0.02444,0.02444
350,95,20.70526,0.76240,4.83158,1.02000,0.02999,0.02999
351,95,21.02105,0.77523,4.77895,1.01339,0.01830,0.01830
352,95,21.28421,0.77829,4.80000,1.00662,0.02226,0.02226
353,95,21.02105,0.77403,4.73684,1.00000,0.02122,0.02122
354,95,21.23158,0.78178,4.72632,0.99778,0.01991,0.01991
355,95,20.94737,0.77492,4.76842,1.01342,0.02310,0.02310
356,95,21.02105,0.77403,4.82105,1.01778,0.01728,0.01728
357,95,20.87368,0.76980,4.77895,1.01339,0.02361,0.02361
358,95,21.35789,0.78099,4.66316,0.97792,0.02812,0.02812
359,95,21.36842,0.78682,4.71579,0.99556,0.01774,0.01774
360,95,21.22105,0.78140,4.80000,1.01333,0.01507,0.01507
361,95,21.24211,0.78583,4.69474,0.99776,0.01494,0.01494
362,95,21.41053,0.78837,4.74737,1.00222,0.01425,0.01425
363,95,21.10526,0.77834,4.75789,1.00893,0.01293,0.01293
364,95,21.26316,0.77752,4.73684,0.99338,0.01847,0.01847
365,95,21.21053,0.78101,4.81053,1.01556,0.01668,0.01668
366,95,20.80000,0.76589,4.81053,1.01556,0.02299,0.02299
367,95,20.85263,0.77142,4.68421,0.99553,0.02116,0.02116
368,95,21.10526,0.77713,4.70526,0.99333,0.02066,0.02066
369,95,21.08421,0.77756,4.77895,1.01339,0.02015,0.02015
370,95,20.91579,0.76482,4.78947,1.00442,0.02047,0.02047
371,95,20.89474,0.76938,4.86316,1.02667,0.02346,0.02346
372,95,20.86316,0.76822,4.88421,1.03111,0.01327,0.01327
373,95,20.86316,0.77181,4.86316,1.03356,0.01671,0.01671
374,95,20.35789,0.74961,5.04211,1.06444,0.03512,0.03512
375,95,20.28421,0.74806,5.04211,1.06920,0.03865,0.03865
376,95,20.63158,0.75443,4.89474,1.02649,0.02859,0.02859
377,95,20.64211,0.76008,4.94737,1.04444,0.02282,0.02282
378,95,20.46316,0.75349,5.08421,1.07333,0.03564,0.03564
379,95,20.47368,0.75740,4.91579,1.04474,0.03061,0.03061
380,95,20.89474,0.76938,4.71579,0.99556,0.02496,0.02496
381,95,20.65263,0.76165,4.85263,1.02902,0.02566,0.02566
382,95,21.24211,0.77675,4.77895,1.00221,0.01773,0.01773
383,95,20.86316,0.76822,4.72632,0.99778,0.02842,0.02842
384,95,21.03158,0.77442,4.77895,1.00889,0.02602,0.02602
385,95,20.72632,0.76674,4.77895,1.01566,0.02174,0.02174
386,95,20.73684,0.76357,4.82105,1.01778,0.01893,0.01893
387,95,20.72632,0.76436,4.83158,1.02455,0.02779,0.02779
388,95,20.49474,0.74942,4.82105,1.01104,0.04275,0.04275
389,95,21.09474,0.77674,4.75789,1.00444,0.02055,0.02055
390,95,20.81053,0.76628,4.86316,1.02667,0.03132,0.03132
391,95,20.64211,0.76363,4.78947,1.01790,0.02445,0.02445
392,95,21.14737,0.77868,4.72632,0.99778,0.01816,0.01816
393,95,21.03158,0.77562,4.76842,1.01116,0.01995,0.01995
394,95,21.08421,0.77098,4.83158,1.01325,0.01746,0.01746
395,95,20.96842,0.77209,4.75789,1.00444,0.02477,0.02477
396,95,20.61053,0.75891,4.76842,1.00667,0.02963,0.02963
397,95,21.06316,0.77921,4.84211,1.02908,0.01735,0.01735
398,95,20.82105,0.76667,4.86316,1.02667,0.01728,0.01728
399,95,20.90526,0.77096,4.89474,1.03795,0.01447,0.01447
400,95,21.02105,0.76867,4.81053,1.00883,0.01726,0.01726
401,95,20.63158,0.75969,4.85263,1.02444,0.02460,0.02460
402,95,20.50526,0.75504,4.84211,1.02222,0.02574,0.02574
403,95,20.53684,0.75974,4.91579,1.04474,0.03446,0.03446
404,95,20.50526,0.75504,5.01053,1.05778,0.03648,0.03648
405,95,20.37895,0.75155,5.05263,1.07143,0.03398,0.03398
406,95,20.24211,0.74018,5.30526,1.11258,0.04103,0.04103
407,95,20.50526,0.75504,4.92632,1.04000,0.03773,0.03773
