Epoch,Samples,Mean CER,Mean CER (Norm),Mean WER,Mean WER (Norm),Mean BLEU,Mean BLEU (Norm)
406,95,4.86316,0.17907,2.15789,0.45556,0.75159,0.75159
407,95,5.26316,0.19600,2.22105,0.47204,0.72842,0.72842
408,95,4.76842,0.17758,2.12632,0.45190,0.75760,0.75760
409,95,5.14737,0.18953,2.28421,0.48222,0.73284,0.73284
410,95,4.80000,0.17875,2.15789,0.45861,0.76089,0.76089
411,95,4.94737,0.18424,2.11579,0.44966,0.75221,0.75221
412,95,5.15789,0.18992,2.14737,0.45333,0.74753,0.74753
413,95,5.31579,0.19796,2.24211,0.47651,0.72946,0.72946
414,95,4.75789,0.17719,2.14737,0.45638,0.75393,0.75393
415,95,4.86316,0.17907,2.20000,0.46444,0.75479,0.75479
416,95,5.03158,0.18738,2.14737,0.45638,0.74751,0.74751
417,95,4.62105,0.17209,2.12632,0.45190,0.76883,0.76883
418,95,4.72632,0.17403,2.15789,0.45556,0.76454,0.76454
419,95,5.00000,0.18620,2.21053,0.46980,0.75153,0.75153
420,95,4.80000,0.17875,2.14737,0.45638,0.75997,0.75997
421,95,4.75789,0.17519,2.17895,0.46000,0.75693,0.75693
422,95,5.14737,0.19169,2.22105,0.47204,0.74167,0.74167
423,95,5.07368,0.18895,2.21053,0.46980,0.75475,0.75475
424,95,4.90526,0.18062,2.12632,0.44889,0.75815,0.75815
425,95,4.82105,0.17954,2.21053,0.46980,0.75280,0.75280
426,95,4.67368,0.17405,2.15789,0.45861,0.75888,0.75888
427,95,5.15789,0.18992,2.17895,0.46000,0.74391,0.74391
428,95,5.55789,0.20698,2.20000,0.46756,0.72657,0.72657
429,95,4.69474,0.17483,2.14737,0.45638,0.76246,0.76246
430,95,4.68421,0.17248,2.12632,0.44889,0.76305,0.76305
431,95,4.97895,0.18542,2.21053,0.46980,0.74989,0.74989
432,95,4.90526,0.18267,2.13684,0.45414,0.75195,0.75195
433,95,4.58947,0.16899,2.11579,0.44667,0.76855,0.76855
434,95,5.52632,0.20580,2.18947,0.46532,0.73115,0.73115
435,95,5.21053,0.19404,2.24211,0.47651,0.73170,0.73170
436,95,4.84211,0.17829,2.14737,0.45333,0.75861,0.75861
437,95,5.62105,0.20933,2.33684,0.49664,0.71859,0.71859
438,95,5.35789,0.19953,2.24211,0.47651,0.72703,0.72703
439,95,5.40000,0.19884,2.20000,0.46444,0.73999,0.73999
440,95,5.07368,0.18895,2.23158,0.47427,0.74426,0.74426
441,95,4.94737,0.18424,2.18947,0.46532,0.75325,0.75325
442,95,5.29474,0.19496,2.29474,0.48444,0.74319,0.74319
443,95,6.03158,0.22462,2.45263,0.52125,0.70634,0.70634
444,95,5.13684,0.19130,2.18947,0.46532,0.73971,0.73971
445,95,4.83158,0.17791,2.08421,0.44000,0.75632,0.75632
446,95,4.66316,0.17366,2.09474,0.44519,0.77572,0.77572
447,95,5.55789,0.20698,2.26316,0.48098,0.73077,0.73077
448,95,5.28421,0.19457,2.16842,0.45778,0.74644,0.74644
449,95,4.93684,0.18385,2.13684,0.45414,0.75785,0.75785
450,95,4.88421,0.18189,2.09474,0.44519,0.75447,0.75447
451,95,4.74737,0.17481,2.10526,0.44444,0.76251,0.76251
452,95,5.16842,0.19247,2.22105,0.47204,0.73765,0.73765
453,95,4.42105,0.16464,2.03158,0.43177,0.78049,0.78049
454,95,4.36842,0.16085,2.02105,0.42667,0.78602,0.78602
455,95,5.17895,0.19287,2.18947,0.46532,0.74813,0.74813
456,95,4.97895,0.18542,2.13684,0.45414,0.75312,0.75312
457,95,4.60000,0.16938,2.10526,0.44444,0.76770,0.76770
458,95,4.87368,0.18150,2.16842,0.46085,0.74797,0.74797
459,95,4.85263,0.18071,2.08421,0.44295,0.74873,0.74873
460,95,5.35789,0.19729,2.23158,0.47111,0.72117,0.72117
461,95,4.61053,0.16924,2.13684,0.45111,0.76891,0.76891
462,95,4.73684,0.17455,2.10526,0.44643,0.76853,0.76853
463,95,4.65263,0.17132,2.10526,0.44444,0.76339,0.76339
464,95,4.60000,0.16886,2.08421,0.44000,0.76563,0.76563
465,95,4.65263,0.17145,2.08421,0.44196,0.76357,0.76357
466,95,4.96842,0.18295,2.13684,0.45111,0.74868,0.74868
467,95,4.78947,0.17581,2.07368,0.43778,0.76143,0.76143
468,95,4.89474,0.18037,2.13684,0.45312,0.75132,0.75132
469,95,4.87368,0.17946,2.09474,0.44222,0.76167,0.76167
470,95,5.35789,0.19668,2.15789,0.45556,0.74262,0.74262
471,95,5.13684,0.18929,2.27368,0.48214,0.73840,0.73840
472,95,4.98947,0.18372,2.16842,0.45778,0.75783,0.75783
473,95,4.63158,0.17002,2.06316,0.43556,0.77369,0.77369
474,95,4.92632,0.18154,2.08421,0.44196,0.76015,0.76015
475,95,4.96842,0.18295,2.12632,0.44889,0.75468,0.75468
476,95,4.86316,0.17852,2.06316,0.43556,0.75840,0.75840
477,95,4.89474,0.18037,2.13684,0.45312,0.75712,0.75712
478,95,5.05263,0.18605,2.12632,0.44889,0.75062,0.75062
479,95,4.89474,0.17968,2.09474,0.44222,0.75910,0.75910
480,95,4.85263,0.17882,2.12632,0.45089,0.74794,0.74794
481,95,4.84211,0.17829,2.13684,0.45111,0.75232,0.75232
482,95,4.80000,0.17620,2.04211,0.43111,0.76119,0.76119
483,95,4.76842,0.17572,2.08421,0.44196,0.76139,0.76139
484,95,4.70526,0.17326,2.16842,0.45778,0.76462,0.76462
485,95,4.43158,0.16267,2.14737,0.45333,0.77498,0.77498
486,95,4.61053,0.16990,2.13684,0.45312,0.77110,0.77110
487,95,4.76842,0.17558,2.17895,0.46000,0.76234,0.76234
488,95,4.37895,0.16074,2.07368,0.43778,0.77997,0.77997
489,95,4.69474,0.17300,2.10526,0.44643,0.76199,0.76199
490,95,4.50526,0.16589,2.10526,0.44444,0.76789,0.76789
491,95,4.67368,0.17156,2.12632,0.44889,0.76375,0.76375
492,95,4.53684,0.16718,2.07368,0.43973,0.77082,0.77082
493,95,4.87368,0.17946,2.10526,0.44444,0.75866,0.75866
494,95,4.55789,0.16731,2.08421,0.44000,0.77667,0.77667
495,95,4.64211,0.17106,2.11579,0.44866,0.77978,0.77978
496,95,5.18947,0.19109,2.12632,0.44889,0.75564,0.75564
497,95,5.15789,0.18934,2.16842,0.45778,0.74006,0.74006
498,95,5.13684,0.18929,2.16842,0.45982,0.73790,0.73790
499,95,5.17895,0.19070,2.30526,0.48667,0.74922,0.74922
500,95,4.71579,0.17311,2.06316,0.43556,0.76196,0.76196
501,95,5.31579,0.19589,2.11579,0.44866,0.74103,0.74103
502,95,5.27368,0.19419,2.16842,0.45778,0.73671,0.73671
503,95,4.86316,0.17852,2.11579,0.44667,0.75920,0.75920
504,95,4.97895,0.18348,2.14737,0.45536,0.74833,0.74833
505,95,4.83158,0.17791,2.11579,0.44667,0.75932,0.75932
506,95,4.70526,0.17272,2.15789,0.45556,0.77137,0.77137
507,95,4.58947,0.16912,2.11579,0.44866,0.77104,0.77104
508,95,4.63158,0.17054,2.12632,0.44889,0.76607,0.76607
509,95,5.42105,0.19900,2.24211,0.47333,0.72636,0.72636
510,95,4.95789,0.18270,2.14737,0.45536,0.75189,0.75189
511,95,4.80000,0.17674,2.13684,0.45111,0.76559,0.76559
512,95,4.81053,0.17658,2.16842,0.45778,0.76420,0.76420
513,95,4.54737,0.16757,2.02105,0.42857,0.77204,0.77204
514,95,4.58947,0.16899,2.09474,0.44222,0.77054,0.77054
515,95,4.88421,0.17929,2.15789,0.45556,0.76135,0.76135
516,95,5.23158,0.19279,2.23158,0.47321,0.73886,0.73886
517,95,4.48421,0.16512,2.13684,0.45111,0.77342,0.77342
518,95,5.36842,0.19706,2.31579,0.48889,0.73437,0.73437
519,95,5.30526,0.19550,2.24211,0.47545,0.74246,0.74246
520,95,4.65263,0.17132,2.12632,0.44889,0.77624,0.77624
521,95,4.74737,0.17427,2.14737,0.45333,0.76705,0.76705
522,95,4.74737,0.17494,2.17895,0.46205,0.76145,0.76145
523,95,4.76842,0.17558,2.08421,0.44000,0.76648,0.76648
524,95,4.69474,0.17233,2.13684,0.45111,0.76581,0.76581
525,95,4.90526,0.18076,2.18947,0.46429,0.75122,0.75122
526,95,4.81053,0.17713,2.18947,0.46222,0.75360,0.75360
527,95,4.85263,0.17813,2.17895,0.46000,0.76476,0.76476
528,95,4.80000,0.17688,2.18947,0.46429,0.76611,0.76611
529,95,4.45263,0.16395,2.08421,0.44000,0.78119,0.78119
530,95,4.73684,0.17388,2.12632,0.44889,0.76575,0.76575
531,95,4.85263,0.17882,2.16842,0.45982,0.75929,0.75929
532,95,4.78947,0.17636,2.14737,0.45333,0.76450,0.76450
533,95,4.51579,0.16577,2.08421,0.44000,0.77797,0.77797
534,95,4.62105,0.17029,2.11579,0.44866,0.77296,0.77296
535,95,4.57895,0.16860,2.10526,0.44444,0.77546,0.77546
536,95,4.09474,0.15031,2.06316,0.43556,0.78939,0.78939
537,95,4.88421,0.17998,2.22105,0.47098,0.76219,0.76219
538,95,4.65263,0.17132,2.13684,0.45111,0.77128,0.77128
539,95,4.37895,0.16074,2.05263,0.43333,0.78160,0.78160
540,95,4.92632,0.18154,2.23158,0.47321,0.75384,0.75384
541,95,4.91579,0.18101,2.20000,0.46444,0.75099,0.75099
542,95,4.58947,0.16847,2.07368,0.43778,0.77296,0.77296
543,95,5.02105,0.18503,2.24211,0.47545,0.75078,0.75078
544,95,5.02105,0.18488,2.18947,0.46222,0.74978,0.74978
545,95,4.31579,0.15842,2.09474,0.44222,0.78054,0.78054
546,95,4.91579,0.18115,2.25263,0.47768,0.75918,0.75918
547,95,4.85263,0.17868,2.15789,0.45556,0.76745,0.76745
548,95,4.61053,0.16924,2.12632,0.44889,0.77252,0.77252
549,95,4.72632,0.17417,2.08421,0.44196,0.77206,0.77206
550,95,5.00000,0.18411,2.13684,0.45111,0.77197,0.77197
551,95,4.90526,0.18006,2.14737,0.45333,0.75766,0.75766
552,95,5.11579,0.18852,2.28421,0.48438,0.74839,0.74839
553,95,5.87368,0.21628,2.28421,0.48222,0.72250,0.72250
554,95,4.92632,0.18083,2.18947,0.46222,0.75967,0.75967
555,95,5.06316,0.18658,2.23158,0.47321,0.75220,0.75220
556,95,5.02105,0.18488,2.24211,0.47333,0.74859,0.74859
557,95,5.01053,0.18393,2.20000,0.46444,0.75598,0.75598
558,95,4.84211,0.17843,2.15789,0.45759,0.75833,0.75833
559,95,5.06316,0.18643,2.20000,0.46444,0.75737,0.75737
560,95,4.98947,0.18315,2.21053,0.46667,0.76149,0.76149
561,95,5.47368,0.20171,2.32632,0.49330,0.72737,0.72737
562,95,5.18947,0.19109,2.27368,0.48000,0.74515,0.74515
563,95,4.74737,0.17427,2.14737,0.45333,0.76871,0.76871
564,95,4.73684,0.17455,2.11579,0.44866,0.77001,0.77001
565,95,4.88421,0.17984,2.17895,0.46000,0.76631,0.76631
566,95,4.92632,0.18083,2.18947,0.46222,0.75742,0.75742
567,95,4.63158,0.17067,2.09474,0.44420,0.76749,0.76749
568,95,4.62105,0.17016,2.09474,0.44222,0.77529,0.77529
569,95,4.80000,0.17620,2.03158,0.42889,0.76052,0.76052


